customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score_str,RFM_score,segment
CUST-51994,45,6,23707.32,3,4,5,345,12,Loyal
CUST-51995,3,5,2666.1,5,3,1,531,9,Potential
CUST-51996,9,8,7253.7,5,5,2,552,12,Loyal
CUST-51997,87,5,15681.099999999999,2,3,4,234,9,Potential
CUST-51998,102,6,7186.4800000000005,2,4,2,242,8,Potential
CUST-51999,27,6,23167.510000000002,4,4,5,445,13,Champions
CUST-52000,146,5,31888.28,1,3,5,135,9,Potential
CUST-52001,52,2,3832.04,3,1,1,311,5,At Risk
CUST-52002,40,5,15011.95,3,3,4,334,10,Loyal
CUST-52003,304,2,2268.27,1,1,1,111,3,Lost
CUST-52004,36,3,21263.27,4,1,5,415,10,Loyal
CUST-52005,50,6,19054.55,3,4,4,344,11,Loyal
CUST-52006,29,2,1531.41,4,1,1,411,6,At Risk
CUST-52007,55,5,8181.6,3,3,3,333,9,Potential
CUST-52008,9,8,47958.84,5,5,5,555,15,Champions
CUST-52009,41,5,5781.26,3,3,2,332,8,Potential
CUST-52010,77,5,14183.25,2,3,4,234,9,Potential
CUST-52011,100,4,12486.46,2,2,4,224,8,Potential
CUST-52012,73,2,854.3999999999999,2,1,1,211,4,Lost
CUST-52013,12,7,16199.150000000001,5,4,4,544,13,Champions
CUST-52014,4,7,27213.43,5,4,5,545,14,Champions
CUST-52015,29,9,20811.14,4,5,5,455,14,Champions
CUST-52016,23,4,13308.579999999998,4,2,4,424,10,Loyal
CUST-52017,13,5,14436.18,5,3,4,534,12,Loyal
CUST-52018,30,4,20099.9,4,2,5,425,11,Loyal
CUST-52019,84,3,5091.8,2,1,2,212,5,At Risk
CUST-52020,17,5,9437.13,5,3,3,533,11,Loyal
CUST-52021,105,2,10173.01,2,1,3,213,6,At Risk
CUST-52022,237,2,750.11,1,1,1,111,3,Lost
CUST-52023,32,9,33821.63,4,5,5,455,14,Champions
CUST-52024,82,1,697.49,2,1,1,211,4,Lost
CUST-52025,117,4,4880.54,2,2,2,222,6,At Risk
CUST-52026,241,7,20906.88,1,4,5,145,10,Loyal
CUST-52027,33,3,5875.9,4,1,2,412,7,Potential
CUST-52028,33,6,6036.280000000001,4,4,2,442,10,Loyal
CUST-52029,135,4,4728.46,1,2,2,122,5,At Risk
CUST-52030,268,1,916.43,1,1,1,111,3,Lost
CUST-52031,146,3,9775.960000000001,1,1,3,113,5,At Risk
CUST-52032,66,6,11476.77,3,4,3,343,10,Loyal
CUST-52033,76,5,18590.519999999997,2,3,4,234,9,Potential
CUST-52034,164,4,5614.289999999999,1,2,2,122,5,At Risk
CUST-52035,6,7,18845.19,5,4,4,544,13,Champions
CUST-52036,25,4,18012.09,4,2,4,424,10,Loyal
CUST-52037,31,6,6785.219999999999,4,4,2,442,10,Loyal
CUST-52038,8,2,1186.49,5,1,1,511,7,Potential
CUST-52039,71,2,19179.32,2,1,4,214,7,Potential
CUST-52040,136,5,8480.800000000001,1,3,3,133,7,Potential
CUST-52041,61,6,10830.0,3,4,3,343,10,Loyal
CUST-52042,46,1,409.26,3,1,1,311,5,At Risk
CUST-52043,49,6,6068.11,3,4,2,342,9,Potential
CUST-52044,121,6,13955.279999999999,1,4,4,144,9,Potential
CUST-52045,88,3,9624.45,2,1,3,213,6,At Risk
CUST-52046,67,3,5727.6,3,1,2,312,6,At Risk
CUST-52047,155,2,14269.59,1,1,4,114,6,At Risk
CUST-52048,180,2,846.77,1,1,1,111,3,Lost
CUST-52049,22,5,20966.7,4,3,5,435,12,Loyal
CUST-52050,40,6,7915.83,3,4,3,343,10,Loyal
CUST-52051,34,9,35866.71,4,5,5,455,14,Champions
CUST-52052,32,5,7182.74,4,3,2,432,9,Potential
CUST-52053,36,6,5117.16,4,4,2,442,10,Loyal
CUST-52054,51,8,34440.64,3,5,5,355,13,Champions
CUST-52055,15,3,2845.0,5,1,1,511,7,Potential
CUST-52056,48,5,7721.33,3,3,3,333,9,Potential
CUST-52057,46,9,16617.57,3,5,4,354,12,Loyal
CUST-52058,77,6,12953.36,2,4,4,244,10,Loyal
CUST-52059,15,6,12143.82,5,4,4,544,13,Champions
CUST-52060,3,3,1398.44,5,1,1,511,7,Potential
CUST-52061,34,4,13875.3,4,2,4,424,10,Loyal
CUST-52062,220,2,5563.81,1,1,2,112,4,Lost
CUST-52063,62,6,3723.87,3,4,1,341,8,Potential
CUST-52064,41,1,499.86,3,1,1,311,5,At Risk
CUST-52065,39,4,14228.23,3,2,4,324,9,Potential
CUST-52066,53,4,5284.200000000001,3,2,2,322,7,Potential
CUST-52067,16,4,16376.05,5,2,4,524,11,Loyal
CUST-52068,58,7,24417.309999999998,3,4,5,345,12,Loyal
CUST-52069,78,8,15299.38,2,5,4,254,11,Loyal
CUST-52070,124,3,2487.31,1,1,1,111,3,Lost
CUST-52071,95,11,18740.08,2,5,4,254,11,Loyal
CUST-52072,23,6,8297.63,4,4,3,443,11,Loyal
CUST-52073,122,3,5019.45,1,1,2,112,4,Lost
CUST-52074,180,7,14057.43,1,4,4,144,9,Potential
CUST-52075,74,8,23846.559999999998,2,5,5,255,12,Loyal
CUST-52076,109,5,7438.889999999999,2,3,2,232,7,Potential
CUST-52077,25,4,4437.09,4,2,2,422,8,Potential
CUST-52078,20,5,5825.5,4,3,2,432,9,Potential
CUST-52079,54,1,1722.68,3,1,1,311,5,At Risk
CUST-52080,167,5,11632.5,1,3,3,133,7,Potential
CUST-52081,15,7,6728.44,5,4,2,542,11,Loyal
CUST-52082,31,5,3952.0,4,3,2,432,9,Potential
CUST-52083,127,3,2941.38,1,1,1,111,3,Lost
CUST-52084,28,4,14174.669999999998,4,2,4,424,10,Loyal
CUST-52085,220,3,2197.1800000000003,1,1,1,111,3,Lost
CUST-52086,9,4,7269.549999999999,5,2,2,522,9,Potential
CUST-52087,26,4,3046.6800000000003,4,2,1,421,7,Potential
CUST-52088,89,8,20113.0,2,5,5,255,12,Loyal
CUST-52089,8,6,17845.17,5,4,4,544,13,Champions
CUST-52090,56,5,6598.34,3,3,2,332,8,Potential
CUST-52091,40,4,4472.860000000001,3,2,2,322,7,Potential
CUST-52092,298,4,5292.28,1,2,2,122,5,At Risk
CUST-52093,18,6,6378.41,4,4,2,442,10,Loyal
CUST-52094,46,4,8328.67,3,2,3,323,8,Potential
CUST-52095,94,4,9414.19,2,2,3,223,7,Potential
CUST-52096,41,6,23760.84,3,4,5,345,12,Loyal
CUST-52097,38,7,11341.03,4,4,3,443,11,Loyal
CUST-52098,41,5,27682.25,3,3,5,335,11,Loyal
CUST-52099,30,5,14639.23,4,3,4,434,11,Loyal
CUST-52100,35,3,1506.87,4,1,1,411,6,At Risk
CUST-52101,198,4,7994.66,1,2,3,123,6,At Risk
CUST-52102,77,7,5930.58,2,4,2,242,8,Potential
CUST-52103,43,3,30674.07,3,1,5,315,9,Potential
CUST-52104,47,7,31780.08,3,4,5,345,12,Loyal
CUST-52105,38,4,31517.45,4,2,5,425,11,Loyal
CUST-52106,1,4,7418.3,5,2,2,522,9,Potential
CUST-52107,70,6,13277.25,2,4,4,244,10,Loyal
CUST-52108,46,3,13034.4,3,1,4,314,8,Potential
CUST-52109,63,3,3481.2599999999998,3,1,1,311,5,At Risk
CUST-52110,49,5,17798.260000000002,3,3,4,334,10,Loyal
CUST-52111,4,5,21722.16,5,3,5,535,13,Champions
CUST-52112,2,4,12559.56,5,2,4,524,11,Loyal
CUST-52113,88,8,16320.699999999999,2,5,4,254,11,Loyal
CUST-52114,69,12,17986.22,2,5,4,254,11,Loyal
CUST-52115,32,4,12040.85,4,2,3,423,9,Potential
CUST-52116,90,3,2832.44,2,1,1,211,4,Lost
CUST-52117,276,1,268.84,1,1,1,111,3,Lost
CUST-52118,33,8,13094.71,4,5,4,454,13,Champions
CUST-52119,58,5,18536.43,3,3,4,334,10,Loyal
CUST-52120,100,2,7776.59,2,1,3,213,6,At Risk
CUST-52121,15,4,7325.7300000000005,5,2,2,522,9,Potential
CUST-52122,36,9,18916.25,4,5,4,454,13,Champions
CUST-52123,44,5,3410.01,3,3,1,331,7,Potential
CUST-52124,35,6,38625.28,4,4,5,445,13,Champions
CUST-52125,213,5,14995.68,1,3,4,134,8,Potential
CUST-52126,81,4,5021.68,2,2,2,222,6,At Risk
CUST-52127,10,4,3186.94,5,2,1,521,8,Potential
CUST-52128,16,7,14700.01,5,4,4,544,13,Champions
CUST-52129,136,1,8563.41,1,1,3,113,5,At Risk
CUST-52130,33,4,5642.629999999999,4,2,2,422,8,Potential
CUST-52131,35,10,26808.949999999997,4,5,5,455,14,Champions
CUST-52132,72,6,7348.14,2,4,2,242,8,Potential
CUST-52133,3,8,22442.04,5,5,5,555,15,Champions
CUST-52134,4,5,5600.2699999999995,5,3,2,532,10,Loyal
CUST-52135,55,9,13685.619999999999,3,5,4,354,12,Loyal
CUST-52137,58,4,7720.33,3,2,3,323,8,Potential
CUST-52138,31,9,34843.2,4,5,5,455,14,Champions
CUST-52139,47,3,3785.67,3,1,1,311,5,At Risk
CUST-52140,33,4,3067.62,4,2,1,421,7,Potential
CUST-52141,61,7,16506.78,3,4,4,344,11,Loyal
CUST-52142,30,3,2090.48,4,1,1,411,6,At Risk
CUST-52143,1,5,4044.21,5,3,2,532,10,Loyal
CUST-52144,62,7,10551.36,3,4,3,343,10,Loyal
CUST-52145,42,4,23006.97,3,2,5,325,10,Loyal
CUST-52146,64,5,7977.35,3,3,3,333,9,Potential
CUST-52147,9,6,23623.199999999997,5,4,5,545,14,Champions
CUST-52148,139,3,3853.62,1,1,1,111,3,Lost
CUST-52149,11,3,4601.13,5,1,2,512,8,Potential
CUST-52150,56,7,5011.76,3,4,2,342,9,Potential
CUST-52151,81,4,2750.73,2,2,1,221,5,At Risk
CUST-52152,29,4,5048.38,4,2,2,422,8,Potential
CUST-52153,5,6,12236.25,5,4,4,544,13,Champions
CUST-52154,50,6,19458.67,3,4,5,345,12,Loyal
CUST-52155,16,9,46086.380000000005,5,5,5,555,15,Champions
CUST-52156,8,4,9041.380000000001,5,2,3,523,10,Loyal
CUST-52157,8,8,22365.68,5,5,5,555,15,Champions
CUST-52158,14,6,3010.53,5,4,1,541,10,Loyal
CUST-52159,24,5,5036.46,4,3,2,432,9,Potential
CUST-52160,92,2,2071.08,2,1,1,211,4,Lost
CUST-52161,26,7,13875.99,4,4,4,444,12,Loyal
CUST-52162,30,5,11711.24,4,3,3,433,10,Loyal
CUST-52163,7,7,78016.04999999999,5,4,5,545,14,Champions
CUST-52164,43,8,37695.77,3,5,5,355,13,Champions
CUST-52165,10,6,10807.71,5,4,3,543,12,Loyal
CUST-52166,43,6,35084.68,3,4,5,345,12,Loyal
CUST-52167,22,8,21772.65,4,5,5,455,14,Champions
CUST-52168,9,10,20497.09,5,5,5,555,15,Champions
CUST-52169,135,5,28393.37,1,3,5,135,9,Potential
CUST-52170,109,8,11823.09,2,5,3,253,10,Loyal
CUST-52171,86,8,23801.9,2,5,5,255,12,Loyal
CUST-52172,145,2,880.73,1,1,1,111,3,Lost
CUST-52173,11,5,28172.6,5,3,5,535,13,Champions
CUST-52174,2,5,6773.34,5,3,2,532,10,Loyal
CUST-52175,4,8,13502.95,5,5,4,554,14,Champions
CUST-52176,4,6,8655.23,5,4,3,543,12,Loyal
CUST-52177,32,5,49854.57,4,3,5,435,12,Loyal
CUST-52178,80,6,20405.82,2,4,5,245,11,Loyal
CUST-52179,158,6,4522.26,1,4,2,142,7,Potential
CUST-52180,146,3,6648.83,1,1,2,112,4,Lost
CUST-52181,122,3,1410.4199999999998,1,1,1,111,3,Lost
CUST-52182,7,7,18457.95,5,4,4,544,13,Champions
CUST-52183,1,8,33628.08,5,5,5,555,15,Champions
CUST-52184,7,9,21829.98,5,5,5,555,15,Champions
CUST-52185,95,6,19986.93,2,4,5,245,11,Loyal
CUST-52186,13,8,19501.62,5,5,5,555,15,Champions
CUST-52187,92,6,13726.49,2,4,4,244,10,Loyal
CUST-52188,33,7,40624.4,4,4,5,445,13,Champions
CUST-52189,117,2,876.26,2,1,1,211,4,Lost
CUST-52190,118,7,9537.58,1,4,3,143,8,Potential
CUST-52191,27,6,23755.98,4,4,5,445,13,Champions
CUST-52192,158,1,896.56,1,1,1,111,3,Lost
CUST-52193,21,5,21563.399999999998,4,3,5,435,12,Loyal
CUST-52194,9,9,27056.82,5,5,5,555,15,Champions
CUST-52195,180,3,2355.9900000000002,1,1,1,111,3,Lost
CUST-52196,68,3,4796.969999999999,3,1,2,312,6,At Risk
CUST-52197,41,3,6401.93,3,1,2,312,6,At Risk
CUST-52198,20,9,45665.93,4,5,5,455,14,Champions
CUST-52199,16,8,9658.42,5,5,3,553,13,Champions
CUST-52200,88,4,27250.870000000003,2,2,5,225,9,Potential
CUST-52201,40,5,10680.81,3,3,3,333,9,Potential
CUST-52202,95,3,2027.6499999999999,2,1,1,211,4,Lost
CUST-52203,80,3,1742.52,2,1,1,211,4,Lost
CUST-52204,39,4,3857.6400000000003,3,2,1,321,6,At Risk
CUST-52205,40,5,10210.06,3,3,3,333,9,Potential
CUST-52206,31,5,11249.220000000001,4,3,3,433,10,Loyal
CUST-52207,9,7,8421.82,5,4,3,543,12,Loyal
CUST-52208,43,5,22803.34,3,3,5,335,11,Loyal
CUST-52209,116,10,33509.22,2,5,5,255,12,Loyal
CUST-52210,100,4,9888.59,2,2,3,223,7,Potential
CUST-52211,42,3,9784.74,3,1,3,313,7,Potential
CUST-52212,107,5,8025.53,2,3,3,233,8,Potential
CUST-52213,17,4,13028.760000000002,5,2,4,524,11,Loyal
CUST-52214,48,6,18513.24,3,4,4,344,11,Loyal
CUST-52215,66,7,21235.95,3,4,5,345,12,Loyal
CUST-52216,181,6,15939.849999999999,1,4,4,144,9,Potential
CUST-52217,44,5,2173.15,3,3,1,331,7,Potential
CUST-52218,22,4,3637.09,4,2,1,421,7,Potential
CUST-52219,56,8,13691.85,3,5,4,354,12,Loyal
CUST-52220,24,7,9816.720000000001,4,4,3,443,11,Loyal
CUST-52221,7,7,10289.82,5,4,3,543,12,Loyal
CUST-52222,16,6,2171.2200000000003,5,4,1,541,10,Loyal
CUST-52223,39,9,33052.81,3,5,5,355,13,Champions
CUST-52224,58,5,10382.25,3,3,3,333,9,Potential
CUST-52225,66,5,44641.22,3,3,5,335,11,Loyal
CUST-52226,90,4,4240.88,2,2,2,222,6,At Risk
CUST-52227,94,3,3158.64,2,1,1,211,4,Lost
CUST-52228,76,2,9051.03,2,1,3,213,6,At Risk
CUST-52229,98,3,3156.09,2,1,1,211,4,Lost
CUST-52230,105,5,4191.76,2,3,2,232,7,Potential
CUST-52231,12,6,44331.64,5,4,5,545,14,Champions
CUST-52232,78,1,61.38,2,1,1,211,4,Lost
CUST-52233,3,6,16778.32,5,4,4,544,13,Champions
CUST-52234,59,4,2200.82,3,2,1,321,6,At Risk
CUST-52235,37,3,2350.72,4,1,1,411,6,At Risk
CUST-52236,13,8,11017.73,5,5,3,553,13,Champions
CUST-52237,43,5,1198.75,3,3,1,331,7,Potential
CUST-52238,7,6,23904.449999999997,5,4,5,545,14,Champions
CUST-52239,229,3,2587.64,1,1,1,111,3,Lost
CUST-52240,41,2,9631.0,3,1,3,313,7,Potential
CUST-52241,77,5,4955.69,2,3,2,232,7,Potential
CUST-52242,130,6,11453.03,1,4,3,143,8,Potential
CUST-52243,4,8,19291.079999999998,5,5,5,555,15,Champions
CUST-52244,55,7,7272.06,3,4,2,342,9,Potential
CUST-52245,10,5,4727.93,5,3,2,532,10,Loyal
CUST-52246,82,6,9310.41,2,4,3,243,9,Potential
CUST-52247,28,5,6708.32,4,3,2,432,9,Potential
CUST-52248,97,6,10567.38,2,4,3,243,9,Potential
CUST-52249,24,2,4643.87,4,1,2,412,7,Potential
CUST-52250,57,6,1243.78,3,4,1,341,8,Potential
CUST-52251,9,9,48914.86,5,5,5,555,15,Champions
CUST-52252,107,6,29187.23,2,4,5,245,11,Loyal
CUST-52253,21,6,10018.76,4,4,3,443,11,Loyal
CUST-52254,24,3,8853.349999999999,4,1,3,413,8,Potential
CUST-52255,95,4,7857.12,2,2,3,223,7,Potential
CUST-52256,34,4,5500.33,4,2,2,422,8,Potential
CUST-52257,58,7,20894.739999999998,3,4,5,345,12,Loyal
CUST-52258,103,4,6553.8099999999995,2,2,2,222,6,At Risk
CUST-52259,147,4,12527.74,1,2,4,124,7,Potential
CUST-52260,92,7,8763.33,2,4,3,243,9,Potential
CUST-52261,6,4,4476.88,5,2,2,522,9,Potential
CUST-52262,69,4,24984.22,2,2,5,225,9,Potential
CUST-52263,39,4,2317.5299999999997,3,2,1,321,6,At Risk
CUST-52264,59,6,9131.53,3,4,3,343,10,Loyal
CUST-52265,6,6,3875.61,5,4,1,541,10,Loyal
CUST-52266,93,5,6141.17,2,3,2,232,7,Potential
CUST-52267,40,6,14858.16,3,4,4,344,11,Loyal
CUST-52268,6,4,5878.46,5,2,2,522,9,Potential
CUST-52269,3,7,15023.41,5,4,4,544,13,Champions
CUST-52270,113,5,11269.019999999999,2,3,3,233,8,Potential
CUST-52271,17,7,10570.710000000001,5,4,3,543,12,Loyal
CUST-52272,25,7,11273.34,4,4,3,443,11,Loyal
CUST-52273,52,8,21512.570000000003,3,5,5,355,13,Champions
CUST-52274,26,5,17599.379999999997,4,3,4,434,11,Loyal
CUST-52275,10,5,15332.27,5,3,4,534,12,Loyal
CUST-52276,160,1,1079.35,1,1,1,111,3,Lost
CUST-52277,27,9,11385.310000000001,4,5,3,453,12,Loyal
CUST-52278,31,10,14586.11,4,5,4,454,13,Champions
CUST-52279,29,9,42728.53999999999,4,5,5,455,14,Champions
CUST-52280,6,6,11913.73,5,4,3,543,12,Loyal
CUST-52281,6,4,19809.36,5,2,5,525,12,Loyal
CUST-52282,143,3,4520.02,1,1,2,112,4,Lost
CUST-52283,173,4,3720.94,1,2,1,121,4,Lost
CUST-52284,45,6,5344.08,3,4,2,342,9,Potential
CUST-52285,86,4,24083.56,2,2,5,225,9,Potential
CUST-52286,9,7,8646.19,5,4,3,543,12,Loyal
CUST-52287,3,8,15810.41,5,5,4,554,14,Champions
CUST-52288,152,4,2650.15,1,2,1,121,4,Lost
CUST-52289,78,9,34986.55,2,5,5,255,12,Loyal
CUST-52290,144,4,3184.1800000000003,1,2,1,121,4,Lost
CUST-52291,294,3,11664.070000000002,1,1,3,113,5,At Risk
CUST-52292,35,7,21767.45,4,4,5,445,13,Champions
CUST-52293,38,6,13026.189999999999,4,4,4,444,12,Loyal
CUST-52294,44,3,6077.31,3,1,2,312,6,At Risk
CUST-52295,11,7,9847.09,5,4,3,543,12,Loyal
CUST-52296,6,7,6175.66,5,4,2,542,11,Loyal
CUST-52297,33,5,23975.89,4,3,5,435,12,Loyal
CUST-52298,117,2,3871.49,2,1,1,211,4,Lost
CUST-52299,37,3,13960.7,4,1,4,414,9,Potential
CUST-52300,108,3,9562.48,2,1,3,213,6,At Risk
CUST-52301,221,2,5600.530000000001,1,1,2,112,4,Lost
CUST-52302,72,3,2524.23,2,1,1,211,4,Lost
CUST-52303,29,4,16103.49,4,2,4,424,10,Loyal
CUST-52304,50,7,29613.73,3,4,5,345,12,Loyal
CUST-52305,100,5,21787.27,2,3,5,235,10,Loyal
CUST-52306,201,4,10896.17,1,2,3,123,6,At Risk
CUST-52307,235,4,5436.71,1,2,2,122,5,At Risk
CUST-52308,141,4,6600.7699999999995,1,2,2,122,5,At Risk
CUST-52309,363,1,596.31,1,1,1,111,3,Lost
CUST-52310,23,7,3815.63,4,4,1,441,9,Potential
CUST-52311,5,6,10151.380000000001,5,4,3,543,12,Loyal
CUST-52312,5,6,4793.23,5,4,2,542,11,Loyal
CUST-52313,35,3,2555.88,4,1,1,411,6,At Risk
CUST-52314,64,5,11014.42,3,3,3,333,9,Potential
CUST-52315,190,3,15288.88,1,1,4,114,6,At Risk
CUST-52316,28,3,5857.389999999999,4,1,2,412,7,Potential
CUST-52317,97,6,20146.579999999998,2,4,5,245,11,Loyal
CUST-52318,1,6,8325.45,5,4,3,543,12,Loyal
CUST-52319,92,5,4759.1,2,3,2,232,7,Potential
CUST-52320,107,1,99.34,2,1,1,211,4,Lost
CUST-52321,160,5,3144.22,1,3,1,131,5,At Risk
CUST-52322,63,7,21444.88,3,4,5,345,12,Loyal
CUST-52323,1,4,2039.77,5,2,1,521,8,Potential
CUST-52324,36,6,37915.99,4,4,5,445,13,Champions
CUST-52325,51,2,3224.6800000000003,3,1,1,311,5,At Risk
CUST-52326,84,3,1428.8700000000001,2,1,1,211,4,Lost
CUST-52327,175,3,8223.81,1,1,3,113,5,At Risk
CUST-52328,87,3,11275.93,2,1,3,213,6,At Risk
CUST-52329,97,3,4285.45,2,1,2,212,5,At Risk
CUST-52330,23,4,3875.5,4,2,1,421,7,Potential
CUST-52331,16,5,5920.09,5,3,2,532,10,Loyal
CUST-52332,20,11,24228.07,4,5,5,455,14,Champions
CUST-52333,113,3,27831.67,2,1,5,215,8,Potential
CUST-52334,153,6,12479.34,1,4,4,144,9,Potential
CUST-52335,115,4,1237.72,2,2,1,221,5,At Risk
CUST-52336,51,5,5414.76,3,3,2,332,8,Potential
CUST-52337,188,4,9113.23,1,2,3,123,6,At Risk
CUST-52338,118,3,16790.809999999998,1,1,4,114,6,At Risk
CUST-52339,11,9,17184.03,5,5,4,554,14,Champions
CUST-52340,93,8,30736.14,2,5,5,255,12,Loyal
CUST-52341,141,3,945.6500000000001,1,1,1,111,3,Lost
CUST-52342,74,8,18133.79,2,5,4,254,11,Loyal
CUST-52343,83,11,26093.390000000003,2,5,5,255,12,Loyal
CUST-52344,242,1,251.2,1,1,1,111,3,Lost
CUST-52345,119,4,8619.33,1,2,3,123,6,At Risk
CUST-52346,2,5,3549.9300000000003,5,3,1,531,9,Potential
CUST-52347,14,5,15888.57,5,3,4,534,12,Loyal
CUST-52348,8,2,27619.010000000002,5,1,5,515,11,Loyal
CUST-52349,39,6,7420.7699999999995,3,4,2,342,9,Potential
CUST-52350,127,2,1157.77,1,1,1,111,3,Lost
CUST-52351,21,7,9803.92,4,4,3,443,11,Loyal
CUST-52352,150,6,3862.42,1,4,1,141,6,At Risk
CUST-52353,55,2,2773.52,3,1,1,311,5,At Risk
CUST-52354,83,7,10729.550000000001,2,4,3,243,9,Potential
CUST-52355,30,6,3926.96,4,4,2,442,10,Loyal
CUST-52356,203,2,6016.18,1,1,2,112,4,Lost
CUST-52357,83,2,1794.35,2,1,1,211,4,Lost
CUST-52358,14,4,2457.05,5,2,1,521,8,Potential
CUST-52359,29,6,9725.119999999999,4,4,3,443,11,Loyal
CUST-52360,38,11,36286.840000000004,4,5,5,455,14,Champions
CUST-52361,52,4,7151.74,3,2,2,322,7,Potential
CUST-52362,10,5,7007.150000000001,5,3,2,532,10,Loyal
CUST-52363,24,5,5546.71,4,3,2,432,9,Potential
CUST-52364,188,2,48752.94,1,1,5,115,7,Potential
CUST-52365,71,6,12135.560000000001,2,4,4,244,10,Loyal
CUST-52366,5,5,9521.54,5,3,3,533,11,Loyal
CUST-52367,91,4,11170.47,2,2,3,223,7,Potential
CUST-52368,50,8,37458.66,3,5,5,355,13,Champions
CUST-52369,9,3,10242.61,5,1,3,513,9,Potential
CUST-52370,37,2,3399.7799999999997,4,1,1,411,6,At Risk
CUST-52371,22,3,2004.31,4,1,1,411,6,At Risk
CUST-52372,9,6,9288.210000000001,5,4,3,543,12,Loyal
CUST-52373,66,4,10075.099999999999,3,2,3,323,8,Potential
CUST-52374,174,7,26595.84,1,4,5,145,10,Loyal
CUST-52375,29,6,8773.33,4,4,3,443,11,Loyal
CUST-52376,147,3,11734.43,1,1,3,113,5,At Risk
CUST-52377,28,10,19826.64,4,5,5,455,14,Champions
CUST-52378,82,4,8913.77,2,2,3,223,7,Potential
CUST-52379,16,2,858.79,5,1,1,511,7,Potential
CUST-52380,58,11,36026.5,3,5,5,355,13,Champions
CUST-52381,81,5,3438.72,2,3,1,231,6,At Risk
CUST-52382,85,4,14179.869999999999,2,2,4,224,8,Potential
CUST-52383,34,5,9800.41,4,3,3,433,10,Loyal
CUST-52384,26,6,18766.36,4,4,4,444,12,Loyal
CUST-52385,5,4,12860.970000000001,5,2,4,524,11,Loyal
CUST-52386,4,8,12624.47,5,5,4,554,14,Champions
CUST-52387,69,8,12571.94,2,5,4,254,11,Loyal
CUST-52388,58,8,5996.7699999999995,3,5,2,352,10,Loyal
CUST-52389,81,4,9466.279999999999,2,2,3,223,7,Potential
CUST-52390,29,3,4658.65,4,1,2,412,7,Potential
CUST-52391,27,8,34138.8,4,5,5,455,14,Champions
CUST-52392,84,8,9439.630000000001,2,5,3,253,10,Loyal
CUST-52393,31,3,14745.150000000001,4,1,4,414,9,Potential
CUST-52394,138,3,5132.1,1,1,2,112,4,Lost
CUST-52395,8,5,12515.9,5,3,4,534,12,Loyal
CUST-52396,15,9,51771.36,5,5,5,555,15,Champions
CUST-52397,54,7,14565.42,3,4,4,344,11,Loyal
CUST-52398,5,5,4352.63,5,3,2,532,10,Loyal
CUST-52399,59,8,33659.259999999995,3,5,5,355,13,Champions
CUST-52400,60,7,13115.66,3,4,4,344,11,Loyal
CUST-52401,51,4,14058.29,3,2,4,324,9,Potential
CUST-52402,92,6,23011.47,2,4,5,245,11,Loyal
CUST-52403,61,4,3548.33,3,2,1,321,6,At Risk
CUST-52404,18,11,23555.06,4,5,5,455,14,Champions
CUST-52405,10,7,15016.07,5,4,4,544,13,Champions
CUST-52406,14,4,11418.75,5,2,3,523,10,Loyal
CUST-52407,51,8,11904.18,3,5,3,353,11,Loyal
CUST-52408,260,2,1734.77,1,1,1,111,3,Lost
CUST-52409,69,3,19562.489999999998,2,1,5,215,8,Potential
CUST-52410,180,4,2986.77,1,2,1,121,4,Lost
CUST-52411,69,1,2816.28,2,1,1,211,4,Lost
CUST-52412,112,1,488.07,2,1,1,211,4,Lost
CUST-52413,60,5,17329.11,3,3,4,334,10,Loyal
CUST-52414,127,5,13134.48,1,3,4,134,8,Potential
CUST-52415,38,6,32730.98,4,4,5,445,13,Champions
CUST-52416,10,7,3626.2200000000003,5,4,1,541,10,Loyal
CUST-52417,107,8,41689.770000000004,2,5,5,255,12,Loyal
CUST-52419,29,8,29510.49,4,5,5,455,14,Champions
CUST-52420,25,6,26752.45,4,4,5,445,13,Champions
CUST-52421,30,10,36280.47,4,5,5,455,14,Champions
CUST-52422,103,4,9466.57,2,2,3,223,7,Potential
CUST-52423,47,5,12878.7,3,3,4,334,10,Loyal
CUST-52424,229,1,963.02,1,1,1,111,3,Lost
CUST-52425,20,4,3507.08,4,2,1,421,7,Potential
CUST-52426,183,2,3233.33,1,1,1,111,3,Lost
CUST-52427,38,4,4376.26,4,2,2,422,8,Potential
CUST-52428,22,6,12451.54,4,4,4,444,12,Loyal
CUST-52429,3,10,23273.47,5,5,5,555,15,Champions
CUST-52430,202,3,12926.630000000001,1,1,4,114,6,At Risk
CUST-52431,50,6,24363.72,3,4,5,345,12,Loyal
CUST-52432,25,6,7648.6,4,4,3,443,11,Loyal
CUST-52433,196,4,6767.24,1,2,2,122,5,At Risk
CUST-52434,71,5,39294.23,2,3,5,235,10,Loyal
CUST-52435,135,4,42286.11,1,2,5,125,8,Potential
CUST-52436,54,5,15087.220000000001,3,3,4,334,10,Loyal
CUST-52437,24,2,7555.51,4,1,3,413,8,Potential
CUST-52438,39,2,3310.34,3,1,1,311,5,At Risk
CUST-52439,90,3,5227.04,2,1,2,212,5,At Risk
CUST-52440,19,4,15051.68,4,2,4,424,10,Loyal
CUST-52441,19,5,10340.05,4,3,3,433,10,Loyal
CUST-52442,76,6,5986.38,2,4,2,242,8,Potential
CUST-52443,139,7,3841.69,1,4,1,141,6,At Risk
