product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,profit_margin,age_days,profit_segment
PROD-ZW824,Ultra Monitor Model 458,Electronics,Canon,2022-10-28,542.51,386.54,SUP00273,306,3.6,34,28.75,1111,Below Avg
PROD-VI764,Complete Technology,Books,Oxford,2024-02-08,51.59,36.65,SUP00157,89,3.9,0,28.96,643,Below Avg
PROD-LR274,HD Printer Max 449,Electronics,Lenovo,2016-07-14,2000.0,1433.47,SUP00054,195,3.8,6,28.33,3408,Below Avg
PROD-NM514,Performance Gloves X 776,Sports,Callaway,2019-04-06,487.9,296.03,SUP00438,322,3.7,11,39.33,2412,Below Avg
PROD-TE413,Elite Bicycle Elite 753,Sports,Columbia,2021-01-27,313.18,228.87,SUP00010,716,3.5,11,26.92,1750,Below Avg
PROD-AN451,Pro Smartphone Edition 674,Electronics,LG,2018-04-13,971.69,612.15,SUP00312,704,4.1,27,37.0,2770,Below Avg
PROD-RD495,Pro Gloves Model 734,Sports,TaylorMade,2020-01-18,415.38,296.17,SUP00393,685,4.5,6,28.7,2125,Below Avg
PROD-SU694,HD Printer Plus 647,Electronics,Apple,2018-12-03,1249.11,831.25,SUP00012,168,3.6,33,33.45,2536,Below Avg
PROD-OH372,Elite Yoga Mat Series 251,Sports,Decathlon,2015-11-11,412.84,348.25,SUP00254,360,3.7,10,15.65,3654,Low
PROD-LL497,Sport Sneakers Elite 102,Apparel,Nike,2023-06-12,300.0,195.74,SUP00047,426,3.2,4,34.75,884,Below Avg
PROD-RV380,Indoor Basketball Series 838,Sports,The North Face,2021-06-09,547.9,459.37,SUP00151,175,3.8,5,16.16,1617,Low
PROD-JI856,Indoor Helmet Model 888,Sports,Decathlon,2023-10-08,781.86,536.7,SUP00037,692,4.9,6,31.36,766,Below Avg
PROD-TV727,Smart Speaker Elite 441,Electronics,Lenovo,2016-09-18,1546.95,1266.56,SUP00426,877,3.8,35,18.13,3342,Low
PROD-OD657,Luxury Bed X 356,Furniture,Ashley,2020-04-21,1493.19,1251.47,SUP00393,155,3.6,45,16.19,2031,Low
PROD-DD798,Premium T-Shirt X 748,Apparel,Under Armour,2019-07-23,170.93,135.35,SUP00463,159,4.0,5,20.82,2304,Below Avg
PROD-XH452,Outdoor Dumbbell Set Edition 747,Sports,TaylorMade,2017-10-10,349.51,277.65,SUP00150,75,3.0,9,20.56,2955,Below Avg
PROD-SM147,Luxury Bench Edition 572,Furniture,Pottery Barn,2015-08-28,1362.37,824.51,SUP00042,1003,3.3,44,39.48,3729,Below Avg
PROD-YP289,Slim Fit Boots Max 282,Apparel,Under Armour,2016-11-10,114.57,91.04,SUP00334,190,3.4,3,20.54,3289,Below Avg
PROD-EH862,Digital Smartphone Elite 619,Electronics,Sony,2015-07-21,578.92,449.36,SUP00144,1161,4.5,7,22.38,3767,Below Avg
PROD-LE685,Formal Boots Series 772,Apparel,Nike,2024-10-31,264.42,208.51,SUP00459,141,3.5,3,21.14,377,Below Avg
PROD-ME228,A Guide to Business,Books,Simon & Schuster,2023-04-20,16.92,13.54,SUP00187,140,3.6,0,19.98,937,Low
PROD-YI240,Elite Basketball Elite 306,Sports,TaylorMade,2023-04-16,418.77,345.75,SUP00050,476,2.5,12,17.44,941,Low
PROD-ZK328,Premium T-Shirt Max 780,Apparel,Forever 21,2017-10-09,300.0,228.7,SUP00384,279,4.0,3,23.77,2956,Below Avg
PROD-SH108,Deluxe Iron Series 778,Home & Garden,Rubbermaid,2016-08-25,261.24,194.57,SUP00085,709,3.8,21,25.52,3366,Below Avg
PROD-GC396,A Guide to Science,Books,Cambridge,2022-10-02,60.0,45.34,SUP00220,34,4.0,0,24.43,1137,Below Avg
PROD-VH252,Deluxe Toaster Elite 105,Home & Garden,Miracle-Gro,2015-06-06,477.11,358.51,SUP00439,595,4.5,9,24.86,3812,Below Avg
PROD-AR929,Premium Jacket Pro 498,Apparel,Zara,2020-11-18,137.98,97.31,SUP00085,245,4.8,5,29.48,1820,Below Avg
PROD-WS292,Digital Laptop Pro 928,Electronics,HP,2018-10-03,1486.73,1129.51,SUP00184,325,4.2,29,24.03,2597,Below Avg
PROD-PY340,Pro Gloves Elite 628,Sports,Nike,2018-01-31,800.0,648.76,SUP00456,440,3.2,12,18.9,2842,Low
PROD-SN264,Classic T-Shirt X 536,Apparel,Uniqlo,2022-11-25,181.78,134.05,SUP00285,250,4.8,5,26.26,1083,Below Avg
PROD-RF807,Pro Headphones Max 664,Electronics,HP,2022-05-03,702.81,499.48,SUP00171,258,2.8,30,28.93,1289,Below Avg
PROD-BI749,Smart TV Edition 866,Electronics,Apple,2022-09-11,791.14,571.63,SUP00252,682,3.4,9,27.75,1158,Below Avg
PROD-LM226,Premium Monitor Model 320,Electronics,Apple,2023-09-24,689.49,416.47,SUP00461,469,3.8,8,39.6,780,Below Avg
PROD-EJ514,Premium Router Edition 971,Electronics,HP,2019-12-17,308.14,205.13,SUP00132,132,4.7,19,33.43,2157,Below Avg
PROD-SB210,Compact Bed Series 431,Furniture,Pottery Barn,2022-10-18,1410.17,987.65,SUP00411,149,4.9,30,29.96,1121,Below Avg
PROD-CA886,Training Bicycle Edition 436,Sports,Decathlon,2023-06-23,254.64,202.37,SUP00068,461,2.6,11,20.53,873,Below Avg
PROD-LJ419,Indoor Golf Club Model 768,Sports,Spalding,2015-06-30,357.07,215.13,SUP00397,485,4.7,3,39.75,3788,Below Avg
PROD-QH293,Deluxe Toaster Pro 166,Home & Garden,OXO,2017-11-03,209.18,165.19,SUP00270,469,4.7,15,21.03,2931,Below Avg
PROD-WA655,4K Laptop Max 606,Electronics,Asus,2017-11-08,588.85,433.77,SUP00048,62,2.8,6,26.34,2926,Below Avg
PROD-RR153,Essential Cooking,Books,Pearson,2021-11-08,14.45,11.23,SUP00100,255,4.2,0,22.28,1465,Below Avg
PROD-KA800,Smart TV Pro 707,Electronics,Apple,2017-05-05,1107.46,746.52,SUP00300,448,4.1,14,32.59,3113,Below Avg
PROD-EE366,Elite Treadmill Model 748,Sports,Callaway,2023-04-07,223.0,135.09,SUP00270,89,4.6,8,39.42,950,Below Avg
PROD-AE979,Introduction to Cooking,Books,Hachette,2017-09-01,40.39,30.69,SUP00124,1114,3.9,0,24.02,2994,Below Avg
PROD-HB820,Performance Football X 743,Sports,Adidas,2022-08-26,159.55,110.58,SUP00065,176,2.7,4,30.69,1174,Below Avg
PROD-OW566,Essential Trimmer X 234,Home & Garden,Black+Decker,2018-02-14,500.0,398.63,SUP00307,306,4.4,23,20.27,2828,Below Avg
PROD-PS215,Modern Chair Edition 642,Furniture,IKEA,2018-09-23,1428.14,1172.94,SUP00329,341,4.1,40,17.87,2607,Low
PROD-CE527,Introduction to Art,Books,Macmillan,2022-07-21,24.12,17.87,SUP00130,131,3.5,0,25.91,1210,Below Avg
PROD-GV556,Eco Toaster Max 291,Home & Garden,Scotts,2016-11-01,340.42,227.68,SUP00495,645,4.8,14,33.12,3298,Below Avg
PROD-LZ849,Competition Treadmill X 572,Sports,Yonex,2021-07-18,800.0,664.09,SUP00273,152,4.3,8,16.99,1578,Low
PROD-KW910,Premium Speaker Model 126,Electronics,LG,2024-06-01,1097.48,863.34,SUP00125,50,4.3,19,21.33,529,Below Avg
PROD-KM276,Professional Fan Edition 622,Home & Garden,Scotts,2020-02-25,500.0,344.39,SUP00350,378,4.3,6,31.12,2087,Below Avg
PROD-QM711,4K Printer X 321,Electronics,HP,2019-04-04,847.7,519.41,SUP00436,470,4.0,21,38.73,2414,Below Avg
PROD-SI252,Outdoor Treadmill Series 424,Sports,Spalding,2016-09-03,790.88,551.36,SUP00018,522,3.8,11,30.29,3357,Below Avg
PROD-HY406,Slim Fit Boots Elite 195,Apparel,Puma,2016-03-22,117.86,93.42,SUP00332,427,3.2,6,20.74,3522,Below Avg
PROD-KQ114,Casual Jeans Series 749,Apparel,Uniqlo,2023-05-22,118.79,95.45,SUP00450,525,4.3,6,19.65,905,Low
PROD-HB616,Sport Jeans Plus 145,Apparel,Puma,2016-01-18,195.89,127.41,SUP00217,752,3.5,6,34.96,3586,Below Avg
PROD-PB228,Introduction to Cooking,Books,HarperCollins,2024-02-25,38.49,24.15,SUP00094,437,4.1,0,37.26,626,Below Avg
PROD-SK432,Training Tennis Racket Edition 938,Sports,Nike,2016-05-10,308.11,232.61,SUP00072,230,4.5,6,24.5,3473,Below Avg
PROD-KL717,Competition Football Max 490,Sports,Columbia,2019-10-22,437.05,336.52,SUP00090,296,3.0,6,23.0,2213,Below Avg
PROD-OP177,Classic Bench Max 945,Furniture,Ashley,2023-12-24,2275.78,1615.39,SUP00347,492,4.5,51,29.02,689,Below Avg
PROD-CM974,Formal Dress Model 515,Apparel,Adidas,2024-12-27,270.93,201.1,SUP00277,77,4.5,2,25.77,320,Below Avg
PROD-YL929,Executive Ottoman Series 238,Furniture,Ethan Allen,2015-07-25,1765.92,1411.45,SUP00446,213,4.4,41,20.07,3763,Below Avg
PROD-ZA332,Executive Bed Elite 910,Furniture,IKEA,2016-05-23,2221.15,1494.41,SUP00232,243,3.5,47,32.72,3460,Below Avg
PROD-FI573,Elite Helmet X 145,Sports,Spalding,2023-11-06,484.15,316.43,SUP00364,141,4.8,9,34.64,737,Below Avg
PROD-EB280,Introduction to Cooking,Books,Pearson,2015-07-25,28.53,19.62,SUP00111,823,3.3,0,31.23,3763,Below Avg
PROD-CR897,The Technology,Books,Scholastic,2016-05-08,48.18,39.17,SUP00434,229,3.4,0,18.7,3475,Low
PROD-YO561,Performance Golf Club Elite 664,Sports,Decathlon,2021-07-25,410.77,248.65,SUP00048,365,1.3,3,39.47,1571,Below Avg
PROD-KH167,Formal Dress Max 436,Apparel,Puma,2021-03-02,118.84,86.5,SUP00297,224,4.7,2,27.21,1716,Below Avg
PROD-YT955,Competition Basketball Max 155,Sports,Callaway,2022-08-19,566.76,343.71,SUP00413,704,3.5,10,39.36,1181,Below Avg
PROD-WM163,Training Football Elite 275,Sports,TaylorMade,2017-10-13,414.57,301.34,SUP00163,1585,4.9,9,27.31,2952,Below Avg
PROD-YT867,Pro Speaker Model 389,Electronics,Canon,2019-04-30,1205.66,908.49,SUP00495,384,4.6,18,24.65,2388,Below Avg
PROD-NB324,All-Weather Football Pro 805,Sports,Spalding,2017-02-02,255.03,166.24,SUP00306,109,4.4,12,34.82,3205,Below Avg
PROD-QN733,Introduction to Art,Books,Wiley,2018-05-31,21.24,13.26,SUP00448,75,3.6,0,37.57,2722,Below Avg
PROD-WP981,Training Football Pro 468,Sports,Yonex,2023-06-10,290.66,227.71,SUP00074,281,4.1,3,21.66,886,Below Avg
PROD-HE741,Smart Trimmer Edition 513,Home & Garden,Philips,2017-02-04,260.37,201.78,SUP00346,884,3.0,19,22.5,3203,Below Avg
PROD-DV230,Premium Monitor Elite 897,Electronics,Asus,2022-06-20,1365.13,1054.31,SUP00268,222,4.0,33,22.77,1241,Below Avg
PROD-XV794,Deluxe Heater Edition 755,Home & Garden,Philips,2020-03-13,500.0,396.29,SUP00500,383,4.2,8,20.74,2070,Below Avg
PROD-NL306,Essential Heater Series 132,Home & Garden,Philips,2024-08-23,353.27,256.38,SUP00267,461,3.4,14,27.43,446,Below Avg
PROD-ZA350,Comfort Shoes Elite 620,Apparel,Uniqlo,2019-09-04,300.0,212.45,SUP00032,164,3.9,6,29.18,2261,Below Avg
PROD-ES471,Digital Headphones Plus 973,Electronics,Dell,2022-05-15,671.83,419.08,SUP00106,160,3.0,27,37.62,1277,Below Avg
PROD-EA853,Classic Sneakers Elite 411,Apparel,Gap,2020-02-07,168.39,138.95,SUP00419,195,2.6,4,17.48,2105,Low
PROD-TV237,The Science,Books,Simon & Schuster,2018-03-06,28.09,22.34,SUP00451,272,4.4,0,20.47,2808,Below Avg
PROD-XV258,Outdoor Tennis Racket X 732,Sports,Spalding,2015-01-15,667.59,469.4,SUP00372,600,4.3,8,29.69,3954,Below Avg
PROD-RX287,Comfort Pants Model 871,Apparel,Gap,2023-11-15,242.46,205.6,SUP00105,75,4.5,5,15.2,728,Low
PROD-MD218,4K TV Max 967,Electronics,Sony,2022-12-06,532.33,383.61,SUP00164,458,4.0,27,27.94,1072,Below Avg
PROD-EJ858,Classic Desk Pro 687,Furniture,Wayfair,2020-11-20,733.83,588.43,SUP00279,252,3.2,38,19.81,1818,Low
PROD-TG362,Performance Gloves X 494,Sports,TaylorMade,2018-04-09,435.56,328.56,SUP00389,460,4.6,3,24.57,2774,Below Avg
PROD-YH747,Essential Vacuum Elite 468,Home & Garden,KitchenAid,2024-09-07,211.97,171.06,SUP00190,80,4.2,24,19.3,431,Low
PROD-OW455,Elite Basketball Elite 160,Sports,TaylorMade,2019-12-21,746.56,485.77,SUP00350,1185,4.4,7,34.93,2153,Below Avg
PROD-WO515,Regular Pants Pro 178,Apparel,Under Armour,2016-11-20,210.78,169.5,SUP00267,219,4.1,4,19.58,3279,Low
PROD-QM599,Executive Bench X 153,Furniture,Ethan Allen,2023-06-13,656.57,511.97,SUP00488,266,4.6,57,22.02,883,Below Avg
PROD-EI861,Casual T-Shirt Edition 142,Apparel,Adidas,2018-08-15,192.6,154.71,SUP00469,147,4.6,3,19.67,2646,Low
PROD-GO318,Elite Dumbbell Set Max 680,Sports,Yonex,2022-06-07,485.61,336.75,SUP00035,176,4.1,5,30.65,1254,Below Avg
PROD-QW899,Regular Jeans Max 445,Apparel,Puma,2023-05-27,92.73,76.59,SUP00200,395,4.0,3,17.41,900,Low
PROD-VB720,Comfort Jeans Series 892,Apparel,Uniqlo,2018-05-28,72.85,53.71,SUP00431,136,4.2,2,26.27,2725,Below Avg
PROD-UQ377,Performance Football Elite 357,Sports,Columbia,2019-01-31,272.18,225.92,SUP00303,571,3.9,6,17.0,2477,Low
PROD-VS780,Professional Iron Elite 737,Home & Garden,Black+Decker,2017-02-28,156.5,122.02,SUP00361,261,4.0,15,22.03,3179,Below Avg
PROD-KC673,Modern Bed Plus 412,Furniture,Pottery Barn,2023-03-29,1887.5,1323.37,SUP00291,914,4.2,13,29.89,959,Below Avg
PROD-DL835,Classic T-Shirt Edition 116,Apparel,H&M,2018-08-25,168.3,136.84,SUP00308,836,3.6,4,18.69,2636,Low
PROD-LM803,Eco Toaster Plus 151,Home & Garden,Scotts,2024-10-02,474.52,353.27,SUP00334,255,2.6,11,25.55,406,Below Avg
PROD-XX676,Mastering Business,Books,Scholastic,2022-08-26,25.56,19.48,SUP00366,940,2.5,0,23.79,1174,Below Avg
PROD-QF750,Sport Sweater X 965,Apparel,Levi's,2019-02-18,177.77,139.69,SUP00058,683,3.7,6,21.42,2459,Below Avg
PROD-ND362,Smart Headphones Elite 413,Electronics,Canon,2022-05-26,1337.21,861.36,SUP00174,510,3.9,29,35.59,1266,Below Avg
PROD-WQ456,All-Weather Golf Club X 210,Sports,Yonex,2022-03-29,137.49,90.39,SUP00494,553,4.8,3,34.26,1324,Below Avg
PROD-IA578,HD Smartphone Model 355,Electronics,Nikon,2021-09-17,669.66,498.49,SUP00014,549,4.4,12,25.56,1517,Below Avg
PROD-VC833,Complete Business,Books,Hachette,2018-07-20,20.98,16.04,SUP00474,406,3.9,0,23.55,2672,Below Avg
PROD-HI657,Performance Gloves Model 848,Sports,The North Face,2015-07-13,800.0,515.93,SUP00379,339,2.3,6,35.51,3775,Below Avg
PROD-PJ245,Deluxe Toaster Series 251,Home & Garden,Dyson,2018-08-05,335.68,263.44,SUP00465,318,4.0,22,21.52,2656,Below Avg
PROD-PK296,Performance Dumbbell Set Elite 935,Sports,Decathlon,2018-02-19,260.09,197.31,SUP00401,135,4.3,12,24.14,2823,Below Avg
PROD-DJ262,Slim Fit Shoes Edition 496,Apparel,Nike,2016-09-24,212.18,142.53,SUP00434,74,4.6,3,32.83,3336,Below Avg
PROD-YL683,Performance Yoga Mat Max 268,Sports,Adidas,2023-04-23,156.01,107.39,SUP00475,547,3.9,5,31.16,934,Below Avg
PROD-BA564,Contemporary Bench Edition 426,Furniture,Ashley,2020-09-16,892.83,610.91,SUP00332,661,2.8,58,31.58,1883,Below Avg
PROD-QL328,Pro TV Plus 604,Electronics,LG,2023-10-16,1910.76,1601.58,SUP00094,436,3.9,30,16.18,758,Low
PROD-DH493,Formal Shirt Edition 871,Apparel,H&M,2024-01-18,183.11,153.69,SUP00498,904,3.6,2,16.07,664,Low
PROD-YZ648,All-Weather Yoga Mat Pro 496,Sports,Decathlon,2015-07-09,458.7,374.52,SUP00135,116,3.4,3,18.35,3779,Low
PROD-PL134,Training Dumbbell Set Plus 618,Sports,Decathlon,2016-08-10,339.01,284.02,SUP00183,272,4.8,8,16.22,3381,Low
PROD-EY111,Performance Helmet X 231,Sports,Spalding,2018-09-02,236.58,169.25,SUP00295,657,3.3,6,28.46,2628,Below Avg
PROD-CE856,Pro Router Elite 469,Electronics,Apple,2017-05-23,1734.93,1301.27,SUP00235,156,3.9,34,25.0,3095,Below Avg
PROD-QZ172,Complete Philosophy,Books,Wiley,2024-03-14,19.42,13.72,SUP00482,454,4.6,0,29.35,608,Below Avg
PROD-DU829,Executive Bed Plus 986,Furniture,IKEA,2020-11-11,2385.07,1797.42,SUP00101,286,3.7,15,24.64,1827,Below Avg
PROD-BB158,The Science,Books,Penguin,2022-03-24,54.83,40.8,SUP00102,172,3.9,0,25.59,1329,Below Avg
PROD-OY371,Vintage Dresser Elite 807,Furniture,Havertys,2017-02-16,2269.75,1810.69,SUP00404,88,3.4,38,20.23,3191,Below Avg
PROD-PL324,Comfort Jacket Plus 434,Apparel,Uniqlo,2020-03-04,124.02,88.15,SUP00433,434,2.7,2,28.92,2079,Below Avg
PROD-MJ448,HD Headphones Edition 804,Electronics,Canon,2019-03-23,694.47,560.91,SUP00060,219,3.4,11,19.23,2426,Low
PROD-RB571,Heavy Duty Fan X 991,Home & Garden,Miracle-Gro,2024-11-28,232.0,152.98,SUP00360,490,3.4,24,34.06,349,Below Avg
PROD-IF964,4K Speaker X 981,Electronics,Apple,2017-05-26,889.47,666.62,SUP00105,289,3.9,30,25.05,3092,Below Avg
PROD-EK157,Indoor Football Series 997,Sports,Wilson,2017-12-05,545.33,338.67,SUP00187,286,4.2,9,37.9,2899,Below Avg
PROD-KM905,Regular T-Shirt Plus 426,Apparel,Zara,2019-02-17,88.06,60.98,SUP00033,87,3.4,3,30.75,2460,Below Avg
PROD-MI644,Compact Mixer Elite 898,Home & Garden,Philips,2017-03-28,320.75,218.72,SUP00163,130,4.6,20,31.81,3151,Below Avg
PROD-DC553,Rustic Bookshelf Max 504,Furniture,IKEA,2022-08-25,1998.84,1653.27,SUP00227,319,4.3,17,17.29,1175,Low
PROD-BI870,Deluxe Mixer Edition 757,Home & Garden,Miracle-Gro,2016-10-08,297.38,208.34,SUP00492,214,3.2,23,29.94,3322,Below Avg
PROD-LM414,HD Camera X 618,Electronics,HP,2020-07-05,1038.96,715.76,SUP00351,375,3.9,20,31.11,1956,Below Avg
PROD-BL296,4K Router X 177,Electronics,Samsung,2016-11-03,731.1,475.83,SUP00091,163,4.7,18,34.92,3296,Below Avg
PROD-IV303,Competition Football Series 128,Sports,Adidas,2016-08-25,147.3,113.09,SUP00191,1003,3.3,10,23.22,3366,Below Avg
PROD-VC616,Sport Sneakers X 586,Apparel,Zara,2022-02-21,96.23,79.01,SUP00068,306,3.7,5,17.89,1360,Low
PROD-QM258,Modern Desk Max 739,Furniture,IKEA,2017-05-20,636.72,420.84,SUP00336,527,4.0,48,33.91,3098,Below Avg
PROD-CR307,Executive Chair Edition 296,Furniture,Havertys,2023-11-11,2009.28,1658.09,SUP00143,1013,4.0,30,17.48,732,Low
PROD-BK891,A Guide to Philosophy,Books,Penguin,2019-02-10,41.46,34.8,SUP00312,296,4.4,0,16.06,2467,Low
PROD-UN141,Premium Tablet Series 162,Electronics,Dell,2023-03-09,1878.09,1522.43,SUP00370,427,4.8,9,18.94,979,Low
PROD-YJ362,Training Football Elite 591,Sports,Wilson,2022-07-12,306.86,196.19,SUP00356,613,4.3,10,36.07,1219,Below Avg
PROD-PS756,Wireless Monitor Plus 940,Electronics,Canon,2017-06-08,1525.94,1131.93,SUP00202,244,4.3,30,25.82,3079,Below Avg
PROD-GC290,All-Weather Tennis Racket X 751,Sports,Decathlon,2016-04-17,382.95,233.31,SUP00139,141,4.3,3,39.08,3496,Below Avg
PROD-BB664,Practical Technology,Books,Oxford,2016-07-09,17.35,12.31,SUP00242,412,3.4,0,29.05,3413,Below Avg
PROD-UX850,Performance Yoga Mat Edition 966,Sports,Callaway,2017-10-01,507.81,392.95,SUP00388,898,4.0,11,22.62,2964,Below Avg
PROD-ZW440,Sport Sweater Edition 757,Apparel,Levi's,2018-05-23,225.16,163.87,SUP00003,456,4.3,2,27.22,2730,Below Avg
PROD-VN753,4K Monitor Pro 766,Electronics,HP,2023-05-07,1173.37,803.84,SUP00055,163,4.7,17,31.49,920,Below Avg
PROD-MY726,Executive Cabinet Max 978,Furniture,Crate & Barrel,2022-04-22,2341.63,1683.01,SUP00456,592,3.1,23,28.13,1300,Below Avg
PROD-KK189,Compact Fan X 687,Home & Garden,Black+Decker,2020-03-24,232.68,143.41,SUP00290,513,4.0,11,38.37,2059,Below Avg
PROD-YT358,All-Weather Football Plus 256,Sports,Spalding,2015-01-16,272.36,224.2,SUP00356,147,4.7,11,17.68,3953,Low
PROD-QK489,Compact Ottoman Plus 358,Furniture,Pottery Barn,2023-05-19,1592.41,1225.66,SUP00374,919,2.0,17,23.03,908,Below Avg
PROD-WA815,Modern Dresser Model 525,Furniture,Rooms To Go,2024-07-09,1854.97,1520.42,SUP00274,150,4.7,52,18.04,491,Low
PROD-QK354,Introduction to Art,Books,Wiley,2021-12-09,23.0,15.37,SUP00369,583,4.5,0,33.17,1434,Below Avg
PROD-EF107,Ultra Speaker Pro 766,Electronics,Samsung,2020-11-19,410.09,331.57,SUP00402,606,3.8,27,19.15,1819,Low
PROD-SV336,Formal Shoes Max 140,Apparel,Forever 21,2021-01-11,148.74,95.76,SUP00452,7,4.9,0,35.62,1766,Below Avg
PROD-CA828,Formal Shirt Edition 459,Apparel,Forever 21,2021-01-30,102.71,72.93,SUP00077,220,3.4,0,28.99,1747,Below Avg
PROD-TE951,Premium Toaster X 636,Home & Garden,Black+Decker,2015-08-18,201.62,164.91,SUP00459,330,3.4,23,18.21,3739,Low
PROD-DI121,Ultra Laptop X 866,Electronics,Lenovo,2017-06-09,1068.74,662.75,SUP00388,557,4.7,33,37.99,3078,Below Avg
PROD-LS544,Outdoor Golf Club Model 794,Sports,TaylorMade,2018-10-30,249.34,166.53,SUP00253,396,4.9,11,33.21,2570,Below Avg
PROD-WX849,Formal Dress Edition 172,Apparel,Uniqlo,2017-06-11,170.67,115.41,SUP00311,682,4.3,5,32.38,3076,Below Avg
PROD-DW259,Wireless TV Elite 876,Electronics,Sony,2018-02-01,758.36,482.57,SUP00186,250,3.3,35,36.37,2841,Below Avg
PROD-ME246,Rustic Bookshelf Series 455,Furniture,La-Z-Boy,2024-07-13,1414.91,1083.45,SUP00190,76,4.2,57,23.43,487,Below Avg
PROD-ZN122,Wireless Smartphone Pro 753,Electronics,Apple,2020-07-05,1134.57,795.31,SUP00237,283,4.0,18,29.9,1956,Below Avg
PROD-UL995,Formal Dress Plus 658,Apparel,Forever 21,2024-02-19,189.08,150.93,SUP00088,260,3.7,0,20.18,632,Below Avg
PROD-CX650,Performance Bicycle Pro 932,Sports,The North Face,2022-09-10,203.44,154.84,SUP00473,407,2.5,10,23.89,1159,Below Avg
PROD-BN441,Training Helmet Max 593,Sports,Spalding,2015-12-08,206.1,135.82,SUP00226,335,3.3,5,34.1,3627,Below Avg
PROD-BH383,Comfort Pants Model 430,Apparel,H&M,2018-04-08,244.22,147.39,SUP00300,327,4.2,6,39.65,2775,Below Avg
PROD-OF830,Classic Shoes Series 274,Apparel,H&M,2019-03-06,124.37,104.88,SUP00028,91,3.6,6,15.67,2443,Low
PROD-QS206,Modern Ottoman Elite 299,Furniture,IKEA,2017-12-25,1811.56,1095.08,SUP00469,342,3.6,22,39.55,2879,Below Avg
PROD-YI189,Contemporary Ottoman Max 360,Furniture,Havertys,2015-04-29,1115.26,874.8,SUP00331,621,3.1,37,21.56,3850,Below Avg
PROD-EE666,Casual T-Shirt Edition 513,Apparel,Zara,2019-10-26,143.37,93.94,SUP00283,561,4.5,6,34.48,2209,Below Avg
PROD-OD171,Modern Desk Model 656,Furniture,Wayfair,2018-10-10,3000.0,2086.11,SUP00387,206,3.5,52,30.46,2590,Below Avg
PROD-HW717,Indoor Tennis Racket Model 887,Sports,Wilson,2016-05-29,137.57,100.26,SUP00341,1011,4.6,4,27.12,3454,Below Avg
PROD-TQ326,Premium Iron Edition 337,Home & Garden,Dyson,2020-11-30,127.18,79.01,SUP00442,154,3.0,12,37.88,1808,Below Avg
PROD-QW484,Mastering Cooking,Books,Hachette,2023-01-03,60.0,45.44,SUP00408,512,2.9,0,24.27,1044,Below Avg
PROD-XP600,Smart Tablet Pro 544,Electronics,Apple,2016-06-07,1020.28,829.08,SUP00388,428,3.4,15,18.74,3445,Low
PROD-EP544,Professional Lawn Mower Pro 299,Home & Garden,Cuisinart,2015-12-17,403.05,330.38,SUP00317,223,4.1,10,18.03,3618,Low
PROD-AA802,A Guide to Fiction,Books,Pearson,2022-10-12,44.53,31.31,SUP00241,123,4.6,0,29.69,1127,Below Avg
PROD-CQ596,4K TV Pro 892,Electronics,Lenovo,2022-10-30,1481.17,1234.48,SUP00410,456,4.2,13,16.66,1109,Low
PROD-OA459,Compact Bookshelf Edition 366,Furniture,IKEA,2019-01-01,3000.0,2289.24,SUP00171,69,3.5,51,23.69,2507,Below Avg
PROD-QM171,Introduction to Business,Books,Oxford,2015-01-27,28.82,22.02,SUP00395,578,3.9,0,23.59,3942,Below Avg
PROD-LP878,4K Laptop Pro 532,Electronics,Samsung,2023-01-29,772.51,566.07,SUP00042,807,4.2,27,26.72,1018,Below Avg
PROD-FE467,Slim Fit Jeans Pro 242,Apparel,Levi's,2023-05-10,244.29,199.33,SUP00049,484,3.8,4,18.4,917,Low
PROD-YA836,Premium Smartphone Elite 105,Electronics,Apple,2022-01-01,1267.99,964.12,SUP00320,327,4.8,15,23.96,1411,Below Avg
PROD-JT816,Classic Bed Model 209,Furniture,West Elm,2017-03-07,1144.03,770.71,SUP00278,888,3.7,31,32.63,3172,Below Avg
PROD-NY113,All-Weather Dumbbell Set Series 800,Sports,Nike,2022-12-09,568.53,456.01,SUP00178,172,3.6,7,19.79,1069,Low
PROD-DI419,Wireless TV Edition 228,Electronics,Sony,2016-05-31,1976.37,1495.45,SUP00288,244,4.8,25,24.33,3452,Below Avg
PROD-IY869,Premium Tablet Max 891,Electronics,Asus,2019-06-17,819.56,549.32,SUP00248,181,3.7,30,32.97,2340,Below Avg
PROD-CA185,Compact Dresser Elite 838,Furniture,Havertys,2020-03-31,2199.91,1668.76,SUP00269,34,3.6,49,24.14,2052,Below Avg
PROD-VH643,Premium Dress Pro 379,Apparel,Puma,2015-08-16,214.98,150.66,SUP00140,47,4.0,3,29.92,3741,Below Avg
PROD-QI860,Competition Dumbbell Set Max 275,Sports,Spalding,2016-12-15,519.41,436.27,SUP00466,477,4.1,8,16.01,3254,Low
PROD-MV460,Ultra Printer Elite 432,Electronics,Nikon,2019-01-04,1887.11,1269.75,SUP00348,233,2.9,20,32.71,2504,Below Avg
PROD-ST849,The Science,Books,HarperCollins,2017-09-18,44.53,31.91,SUP00426,203,4.5,0,28.34,2977,Below Avg
PROD-ND244,Training Yoga Mat Max 783,Sports,Callaway,2018-05-30,247.49,206.51,SUP00303,413,4.5,12,16.56,2723,Low
