product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period,launch_date_year,launch_date_month,launch_date_day,launch_date_weekday
4717,2290,3,53,2022-05-02,1.0,0.9079337106982561,416,0.1411930815390046,0.8974358974358974,0.7333333333333333,2022,5,2,0
9913,17562,2,8,2022-06-06,0.666019858459216,0.6551005235643284,90,0.028238616307800918,0.9487179487179487,0.4166666666666667,2022,6,6,0
1349,16872,2,19,2023-01-11,0.28534929313103047,0.23786971076119404,293,0.16554888810448287,0.7179487179487178,0.5,2023,1,11,2
11448,1845,0,16,2022-11-18,0.0897571630390857,0.07614694417018396,225,0.10801270737733851,0.7692307692307692,0.1,2022,11,18,4
15081,8697,1,7,2016-11-01,0.013272370824830754,0.011214740046967379,222,0.04235792446170138,0.9743589743589745,0.0,2016,11,1,1
6390,7870,2,3,2022-03-06,0.5911582097328492,0.46714446992553665,429,0.1140134133427462,0.8974358974358974,0.4166666666666667,2022,3,6,6
10211,11275,0,51,2023-07-21,0.08352509359793467,0.08359327980992765,411,0.010236498411577833,0.7692307692307692,0.06666666666666667,2023,7,21,4
2237,9925,5,9,2016-11-26,0.16619853783494035,0.1507361762889477,298,0.010942463819272856,0.9230769230769231,0.06666666666666667,2016,11,26,5
11921,11388,0,51,2024-04-26,0.03412943066405271,0.03256247566074919,208,0.07553829862336746,0.7692307692307692,0.1,2024,4,26,4
3549,2737,0,57,2020-08-01,0.04953259479191367,0.04790751281375507,173,0.12495587716201906,0.9230769230769231,0.06666666666666667,2020,8,1,5
635,7402,2,1,2023-06-28,0.18145809050193876,0.1718832974718648,265,0.2509707024355806,0.8461538461538463,0.21666666666666667,2023,6,28,2
11302,10862,2,46,2023-10-17,0.45958005337002666,0.3674548322509332,406,0.122837980938934,0.9230769230769231,0.36666666666666664,2023,10,17,1
16168,10329,4,37,2024-12-25,0.04357772886824149,0.0335458797336155,402,0.05153547476173668,0.5641025641025641,0.21666666666666667,2024,12,25,2
6377,7527,2,3,2021-03-01,0.2013666467391849,0.17637548727671806,320,0.13660430638898693,0.7179487179487178,0.1,2021,3,1,0
3389,13763,3,40,2015-09-01,1.0,0.8092864813408911,195,0.20790681256618426,0.8717948717948718,0.45,2015,9,1,1
8491,13681,0,51,2021-09-16,0.051890494591191605,0.04912300024781783,43,0.07800917755030004,0.358974358974359,0.016666666666666666,2021,9,16,3
9465,15114,2,25,2024-08-10,0.46838043009962627,0.41433960482890736,112,0.1779032827391458,0.6666666666666667,0.26666666666666666,2024,8,10,5
16559,1288,0,39,2018-12-18,0.05433856902868554,0.050267682588634205,65,0.056124249911754326,0.7179487179487178,0.016666666666666666,2018,12,18,1
19485,15421,2,1,2021-08-16,0.28849204626292924,0.2790114035536289,288,0.06565478291563713,0.5897435897435899,0.48333333333333334,2021,8,16,0
10849,11858,5,48,2017-10-23,0.17174928778734816,0.150476557613711,339,0.0829509354041652,0.6410256410256412,0.05,2017,10,23,0
2680,15940,0,16,2019-07-07,0.04367792291070373,0.033774029478520484,66,0.015531238969290503,0.7435897435897436,0.1,2019,7,7,6
5156,13178,4,41,2018-09-27,0.03654744688880798,0.03091822405091673,316,0.10412989763501589,0.6666666666666667,0.2833333333333333,2018,9,27,3
13783,13017,4,14,2021-08-12,0.11932442496969128,0.08980445993415125,220,0.23543946346629016,0.6923076923076923,0.13333333333333333,2021,8,12,3
3566,17852,2,3,2018-11-30,0.588700115891109,0.5203072941046892,418,0.024708789269325807,0.6923076923076923,0.5833333333333334,2018,11,30,4
14180,2838,3,23,2020-12-21,0.5957804948917736,0.508518246079168,434,0.2220261207200847,0.7692307692307692,0.5666666666666667,2020,12,21,0
3608,16110,5,55,2019-12-17,0.11376365561303724,0.09217249694161332,490,0.20225908930462408,0.8974358974358974,0.08333333333333333,2019,12,17,1
9091,17556,2,25,2022-08-16,0.3249660175205982,0.31319846274275326,153,0.0307094952347335,0.8461538461538463,0.5666666666666667,2022,8,16,1
2559,15495,4,37,2023-09-27,0.16504964614804005,0.11655698433240629,488,0.13978115072361455,0.5641025641025641,0.18333333333333332,2023,9,27,2
289,91,2,42,2020-10-27,0.48652891099095247,0.3935465091122221,298,0.09318743381574303,0.9230769230769231,0.43333333333333335,2020,10,27,1
9428,4962,2,25,2020-07-20,0.40792000507649817,0.2899389896113193,84,0.04977056124249912,0.7948717948717949,0.16666666666666666,2020,7,20,0
3101,11807,4,4,2018-10-28,0.1095722048367004,0.10037015329302687,33,0.3240381221320155,0.6410256410256412,0.23333333333333334,2018,10,28,6
15467,3174,4,14,2018-05-26,0.05071822429438345,0.04612165101742985,132,0.03635721849629368,0.6410256410256412,0.18333333333333332,2018,5,26,5
19243,6333,4,41,2023-01-02,0.10397135786306146,0.08268854806289064,260,0.17860924814684082,0.7948717948717949,0.2,2023,1,2,0
8134,9231,3,2,2023-03-30,0.6583149365938701,0.5737730067382847,479,0.10942463819272856,0.7948717948717949,0.2,2023,3,30,3
2832,3760,5,31,2020-02-12,0.0295205047107899,0.024884056659809063,97,0.1846099541122485,0.7179487179487178,0.16666666666666666,2020,2,12,2
5832,10921,4,44,2023-05-26,0.12832184998280002,0.09541379676578067,232,0.06530180021178962,0.8717948717948718,0.15,2023,5,26,4
14073,222,2,13,2019-09-27,0.38431428867239553,0.35205079085355534,489,0.10095305330038828,0.8461538461538463,0.31666666666666665,2019,9,27,4
1375,147,2,46,2023-07-17,0.25596906007968767,0.22365362148383872,299,0.18072714436992587,0.6923076923076923,0.4,2023,7,17,0
12504,11914,2,3,2016-10-19,0.47955206583416554,0.4165896333476255,357,0.26156018355100596,0.6410256410256412,0.5333333333333333,2016,10,19,2
97,4976,2,8,2022-07-16,0.666019858459216,0.5782376612290977,87,0.25838333921637835,0.8461538461538463,0.4,2022,7,16,5
807,10408,2,3,2017-02-02,0.259763074487591,0.23376301535290436,287,0.15107659724673492,0.7435897435897436,0.3833333333333333,2017,2,2,3
10812,1239,0,39,2017-08-21,0.042488953606818536,0.03550482064676519,242,0.08753971055418285,0.43589743589743585,0.03333333333333333,2017,8,21,0
7231,7651,2,25,2021-01-16,0.24384558094175718,0.20387539877035152,175,0.25767737380868333,0.7435897435897436,0.5833333333333334,2021,1,16,5
19056,10374,0,16,2022-11-18,0.022750727241758206,0.019211781967516196,331,0.019767031415460642,0.6410256410256412,0.03333333333333333,2022,11,18,4
17603,11983,5,49,2022-08-10,0.26524368861027525,0.21927944016772935,496,0.3363925167666784,0.4871794871794873,0.16666666666666666,2022,8,10,2
10744,33,2,3,2024-09-09,0.6586722953453187,0.6093328980131304,7,0.05788916343099188,0.7435897435897436,0.3,2024,9,9,0
2717,12144,5,0,2019-07-02,0.11090144580003272,0.10190033003040684,414,0.2244969996470173,0.4102564102564103,0.16666666666666666,2019,7,2,1
6435,11924,2,42,2022-03-25,0.23528233011265148,0.2259626542469288,310,0.17402047299682316,0.6666666666666667,0.6,2022,3,25,4
3678,11673,2,46,2020-03-30,0.666019858459216,0.5208934029321176,41,0.14048711613130957,0.512820512820513,0.11666666666666667,2020,3,30,0
10570,4940,2,3,2015-04-12,0.32399747511012994,0.23130057155444714,332,0.11754324038122133,0.5897435897435899,0.1,2015,4,12,6
6031,7163,0,31,2022-09-13,0.025238879296237044,0.02142640793961112,242,0.05118249205788916,0.7948717948717949,0.05,2022,9,13,1
18699,3987,3,15,2024-05-24,0.2519512789769521,0.18834941526793825,464,0.20014119308153902,0.9743589743589745,0.9166666666666666,2024,5,24,4
14970,6372,4,41,2019-03-06,0.051683426903436316,0.04986252011061329,49,0.0921284857042005,0.8205128205128205,0.31666666666666665,2019,3,6,2
5141,16102,5,55,2024-05-12,0.09950938317207658,0.08441933923113534,347,0.21284857042004943,0.6666666666666667,0.13333333333333333,2024,5,12,6
8056,4878,2,46,2020-03-13,0.26162334387597314,0.229278692780634,354,0.3434521708436286,0.6153846153846154,0.43333333333333335,2020,3,13,4
17799,10967,2,3,2024-10-05,0.666019858459216,0.5317501838965617,391,0.08224496999647017,0.8461538461538463,0.13333333333333333,2024,10,5,5
18233,13200,4,33,2017-12-23,0.06464853599804955,0.05775728800758401,170,0.19767031415460642,0.8974358974358974,0.35,2017,12,23,5
10927,9900,5,6,2024-02-12,0.22157912490523313,0.19214928860549366,405,0.027885633603953408,0.7692307692307692,0.13333333333333333,2024,2,12,0
16901,625,1,45,2020-02-16,0.007905309950270358,0.007143447185300861,250,0.20720084715848924,0.7692307692307692,0.0,2020,2,16,6
10081,10367,0,17,2017-10-11,0.09825361783988323,0.09385215109806896,340,0.05859512883868691,0.7692307692307692,0.08333333333333333,2017,10,11,2
8939,16491,2,32,2019-12-09,0.4041426896756719,0.33331497645730646,364,0.04729968231556654,0.8205128205128205,0.5666666666666667,2019,12,9,0
14,9237,3,38,2021-03-07,0.6410348040705499,0.5523269307172163,328,0.01623720437698553,0.7948717948717949,0.26666666666666666,2021,3,7,6
16106,10846,2,27,2021-07-14,0.4571787361523484,0.4346685338231996,225,0.16201906106600777,0.7179487179487178,0.45,2021,7,14,2
9252,6370,4,37,2018-05-04,0.10879403110691038,0.0969715088172009,141,0.12742675608895165,0.8717948717948718,0.31666666666666665,2018,5,4,4
11061,1477,3,52,2019-07-09,0.7336875749367943,0.6920765167041015,221,0.13378044475820686,0.7692307692307692,0.9833333333333333,2019,7,9,1
13596,5586,4,4,2021-05-30,0.04287971037242125,0.04074046393070541,393,0.2432050829509354,0.5897435897435899,0.11666666666666667,2021,5,30,6
8601,17934,2,42,2023-10-25,0.3029834446043838,0.2660658723384169,398,0.11754324038122133,0.8205128205128205,0.2833333333333333,2023,10,25,2
6255,2968,3,22,2018-11-30,0.3515742153971525,0.25574406318961207,0,0.0801270737733851,0.7692307692307692,0.6333333333333333,2018,11,30,4
4839,14285,0,16,2019-11-07,0.0441788931230149,0.04057131843017241,1,0.16978468055065302,0.7692307692307692,0.1,2019,11,7,3
12842,4129,3,23,2023-09-26,0.30933908669790494,0.22231225832844906,466,0.10624779385810096,0.4615384615384615,0.95,2023,9,26,1
221,9387,3,52,2023-10-16,0.3749862233191614,0.2732761910006726,289,0.18566890222379104,0.4871794871794873,0.6,2023,10,16,0
3878,2873,4,5,2016-02-05,0.16504964614804005,0.12246920961847854,16,0.08506883162725026,0.9230769230769231,0.3833333333333333,2016,2,5,4
3501,8619,5,9,2023-03-09,0.04432584438529285,0.032932235592146926,447,0.153900458877515,0.8717948717948718,0.06666666666666667,2023,3,9,3
13414,17052,2,13,2017-03-04,0.38884305939168856,0.29142589656949325,253,0.1260148252735616,0.8717948717948718,0.3333333333333333,2017,3,4,5
4905,7073,0,39,2024-01-12,0.09825361783988323,0.08986739779481469,336,0.22590893046240734,0.8974358974358974,0.06666666666666667,2024,1,12,4
7916,7536,2,1,2017-03-21,0.2621710713081,0.20018566668895715,338,0.08683374514648783,0.9230769230769231,0.55,2017,3,21,1
7939,14289,0,0,2020-05-11,0.09632321262177751,0.08690538472734137,321,0.12424991175432404,0.7948717948717949,0.1,2020,5,11,0
19126,7332,0,28,2022-01-22,0.055540897538232374,0.04011501894036244,447,0.14895870102364983,0.6923076923076923,0.0,2022,1,22,5
18309,11492,0,57,2020-06-23,0.09036166709527452,0.08849456570909334,397,0.15919519943522767,0.7435897435897436,0.05,2020,6,23,1
10521,8700,1,54,2022-09-23,0.00946165740985041,0.007147380801592328,273,0.22590893046240734,0.8461538461538463,0.0,2022,9,23,4
18655,6379,1,34,2020-12-30,0.0057845360514863775,0.004267973676239777,396,0.3452170843628662,0.8461538461538463,0.0,2020,12,30,2
11008,7505,2,27,2022-04-17,0.3367655359212341,0.25925678253789053,77,0.0275326509001059,0.7435897435897436,0.15,2022,4,17,6
13375,10362,0,57,2023-12-06,0.03546869103163126,0.03135092184297791,297,0.01623720437698553,0.6666666666666667,0.0,2023,12,6,2
15733,13453,0,50,2021-10-09,0.065520224167471,0.06396453451551613,451,0.23332156724320507,0.5384615384615385,0.1,2021,10,9,5
16175,10724,0,51,2019-11-14,0.03907233675885631,0.03019443865328713,35,0.06177197317331451,0.8974358974358974,0.0,2019,11,14,3
8295,16385,5,55,2017-05-18,0.26524368861027525,0.23085607291351157,168,0.028944581715495944,0.8461538461538463,0.2,2017,5,18,3
2399,5112,2,8,2021-01-27,0.24131401146887807,0.2281576121375664,404,0.17684433462760324,0.8205128205128205,0.5666666666666667,2021,1,27,2
15106,9890,5,9,2019-08-15,0.26524368861027525,0.23394002808602027,427,0.2594422873279209,0.7692307692307692,0.15,2019,8,15,3
10977,8694,1,45,2023-05-09,0.012227012981808102,0.011973927991220167,148,0.15142957995058243,0.43589743589743585,0.0,2023,5,9,1
992,4422,4,33,2021-10-04,0.08988073569145578,0.08246826555056859,242,0.03671020120014119,0.8974358974358974,0.35,2021,10,4,0
3662,10351,0,57,2017-08-02,0.05350027887341818,0.0430612975426699,80,0.025767737380868336,0.8461538461538463,0.1,2017,8,2,2
9842,15408,2,13,2022-04-17,0.3201299850710877,0.2500324523344046,106,0.04518178609248147,0.9230769230769231,0.36666666666666664,2022,4,17,6
11451,12563,2,32,2016-06-21,0.5067180105470928,0.3592060388877306,495,0.03423932227320861,0.8974358974358974,0.4666666666666667,2016,6,21,1
18637,2875,4,44,2017-03-02,0.135028171224939,0.09802178436702212,337,0.21284857042004943,0.6923076923076923,0.2833333333333333,2017,3,2,3
9793,16545,2,25,2015-05-02,0.47419502436385136,0.4487823490769769,177,0.06212495587716202,0.7435897435897436,0.3833333333333333,2015,5,2,5
15368,11394,0,18,2016-06-05,0.04270938050023545,0.03480070333059291,20,0.052947405577126724,0.8717948717948718,0.03333333333333333,2016,6,5,6
9666,10022,5,12,2015-01-05,0.1389157000724737,0.09848988470570649,76,0.04094599364631133,0.7179487179487178,0.11666666666666667,2015,1,5,0
14215,17120,3,38,2020-03-18,0.37756121021044087,0.3157199107855825,62,0.1415460642428521,0.9230769230769231,0.35,2020,3,18,2
11310,13438,0,18,2017-10-06,0.033875605756481714,0.030957560213831378,362,0.11613130956583127,0.6410256410256412,0.0,2017,10,6,4
3435,14921,2,25,2015-03-07,0.3117070059014291,0.22937703318792063,265,0.12319096364278151,0.43589743589743585,0.25,2015,3,7,5
17737,4120,3,15,2024-11-11,0.2468547420170397,0.244497854212313,381,0.26085421814331095,0.7948717948717949,0.7333333333333333,2024,11,11,0
12904,15758,0,50,2020-12-25,0.05782866150778675,0.048281206361444264,221,0.3116837274973526,0.4871794871794873,0.08333333333333333,2020,12,25,4
13158,6425,1,7,2021-07-28,0.005487293725515081,0.0038234750353042064,299,0.16731380162372045,0.8205128205128205,0.0,2021,7,28,2
7351,12424,2,42,2015-04-17,0.36177730872122343,0.3047883911116006,252,0.04871161313095659,0.8461538461538463,0.11666666666666667,2015,4,17,4
10900,9099,1,7,2020-08-13,0.0043450816414456,0.004350579618360548,355,0.015178256265442993,0.7692307692307692,0.0,2020,8,13,3
19131,7421,2,3,2015-06-27,0.08180175606758422,0.06151782518222477,341,0.11542534415813625,0.6410256410256412,0.2833333333333333,2015,6,27,5
7594,4127,3,38,2016-07-10,0.6370737995918762,0.4536088962666047,433,0.12566184256971408,0.7179487179487178,0.8833333333333333,2016,7,10,6
10530,1301,0,16,2020-09-01,0.025993674416119217,0.02277170471129223,297,0.05965407695022944,0.8717948717948718,0.1,2020,9,1,1
2469,11811,5,56,2019-02-02,0.11639207932696322,0.0900365432953477,326,0.17966819625838334,0.8205128205128205,0.11666666666666667,2019,2,2,5
5261,13092,4,30,2017-11-15,0.16504964614804005,0.14257392248415734,319,0.06177197317331451,0.6923076923076923,0.21666666666666667,2017,11,15,2
5316,16962,2,19,2022-09-19,0.666019858459216,0.47930327788245564,82,0.15813625132368514,0.7435897435897436,0.25,2022,9,19,0
13065,9045,3,2,2016-05-01,1.0,0.7936542901986083,261,0.09601129544652312,0.8461538461538463,0.45,2016,5,1,6
16977,626,1,35,2020-08-23,0.008760299112614764,0.00874442901592721,74,0.3187433815743028,0.5897435897435899,0.0,2020,8,23,6
10028,239,2,3,2015-03-26,0.15244523560629086,0.14163378819049716,141,0.08118602188492764,0.5384615384615385,0.5166666666666666,2015,3,26,3
8915,10086,5,47,2022-06-30,0.057531419181815445,0.053788269169495584,40,0.05506530180021179,0.6410256410256412,0.15,2022,6,30,3
3168,8397,5,6,2018-07-17,0.06647874717369305,0.054311440136260464,3,0.05930109424638193,0.8974358974358974,0.2,2018,7,17,1
17511,2144,0,16,2022-09-25,0.017006268807256718,0.014428504557094471,314,0.11966113660430638,0.9230769230769231,0.06666666666666667,2022,9,25,6
1318,12245,2,25,2020-05-16,0.37583787268009045,0.3439200059790967,427,0.0275326509001059,0.9230769230769231,0.3833333333333333,2020,5,16,5
2762,11103,2,1,2017-02-10,0.21460895935127697,0.1923341685711925,275,0.10942463819272856,0.8717948717948718,0.18333333333333332,2017,2,10,4
1716,2903,3,10,2023-02-18,0.7861024183502049,0.6569296551398597,383,0.09283445111189552,0.5641025641025641,0.6,2023,2,18,5
12548,9392,3,22,2021-02-27,0.3961906225055858,0.3293734929332583,60,0.05718319802329686,0.8717948717948718,0.75,2021,2,27,5
10621,16594,2,32,2017-10-16,0.1819423617071729,0.16228527372068963,363,0.06071302506177197,0.8974358974358974,0.15,2017,10,16,0
14683,1050,0,50,2018-09-26,0.06414756578573837,0.04613345186630425,185,0.013060360042357924,0.7179487179487178,0.016666666666666666,2018,9,26,2
10401,10778,0,51,2020-12-12,0.0610048126538396,0.0556764049893989,291,0.031768443346276036,0.6923076923076923,0.1,2020,12,12,5
2560,8573,5,0,2020-08-23,0.18721256834068647,0.13290902725602727,414,0.019414048711613133,0.358974358974359,0.06666666666666667,2020,8,23,6
17617,12149,5,55,2018-03-02,0.16313260013559594,0.16063708849456568,411,0.027885633603953408,0.9230769230769231,0.11666666666666667,2018,3,2,4
13812,4646,4,11,2020-07-09,0.16504964614804005,0.14422997494286421,446,0.20755382986233675,0.9230769230769231,0.36666666666666664,2020,7,9,3
4627,14577,0,50,2020-11-09,0.03709517432093487,0.031472863948013324,215,0.13801623720437697,0.6923076923076923,0.08333333333333333,2020,11,9,0
536,10927,4,14,2018-05-09,0.1073979941152699,0.08295996758700175,106,0.08930462407342041,0.7948717948717949,0.23333333333333334,2018,5,9,2
17886,3896,1,45,2017-10-20,0.00640239931333683,0.004751808480090001,17,0.0705965407695023,0.7435897435897436,0.0,2017,10,20,4
988,331,2,19,2015-06-03,0.1970215650977393,0.1550474197443936,317,0.23226261913166255,0.8717948717948718,0.16666666666666666,2015,6,3,2
2411,2669,0,31,2020-05-06,0.05471596658862663,0.04401716630149596,483,0.09954112248499823,0.8717948717948718,0.08333333333333333,2020,5,6,2
17284,17281,3,2,2024-07-30,0.23951719830738866,0.17528980918027368,258,0.04871161313095659,0.7692307692307692,0.5,2024,7,30,1
18902,14562,0,39,2024-01-04,0.035809350776002856,0.03608699585790204,143,0.20049417578538653,0.7179487179487178,0.1,2024,1,4,3
15410,3607,5,0,2015-05-24,0.09997361556881826,0.08616979848083738,352,0.1108365690081186,0.512820512820513,0.15,2015,5,24,6
5602,1094,0,17,2016-11-03,0.04646999689398468,0.0378571231890614,177,0.1016590187080833,0.9487179487179487,0.016666666666666666,2016,11,3,3
11753,3562,5,6,2016-08-24,0.13415982285693293,0.11954259909762842,26,0.004235792446170138,0.8461538461538463,0.2,2016,8,24,2
185,5987,5,0,2024-07-01,0.09350442022717327,0.07659144281111953,67,0.04447582068478645,0.7948717948717949,0.15,2024,7,1,0
9444,17996,2,25,2015-05-06,0.36249870582695154,0.34354631243140754,79,0.017649135192375577,0.8974358974358974,0.5333333333333333,2015,5,6,2
13901,12483,2,42,2015-11-09,0.4465448084456898,0.41012670178074806,231,0.08048005647723262,0.5384615384615385,0.16666666666666666,2015,11,9,0
14408,8026,4,24,2023-10-23,0.08226598846432591,0.06961320751006021,228,0.05718319802329686,0.6410256410256412,0.35,2023,10,23,0
