date,region,total_sales,active_users,new_customers,marketing_spend,website_traffic,conversion_rate,customer_satisfaction
2023-10-06,North,126631.1,2089,148,4054.23,19036,0.0282,0.893
2023-10-06,South,61272.49,1269,235,5004.46,11057,0.0303,0.8818
2023-10-06,West,61045.41,2401,74,2776.86,10536,0.0303,0.8905
2023-10-07,East,41458.02,1831,64,3785.9989999999993,8658,0.0314,0.8607
2023-10-07,North,26508.74,1871,51,3142.454,9377,0.0313,0.8701
2023-10-07,South,27985.77,1282,107,3446.1420000000003,6519,0.0263,0.9158
2023-10-07,West,34747.37,1324,34,3252.956,7716,0.0259,0.8825
2023-10-08,East,34291.32,1209,101,4772.46,8096,0.0288,0.889
2023-10-08,North,38765.55,2125,122,1697.038,6904,0.0238,0.8506
2023-10-08,South,22638.36,893,52,5262.257,6922,0.0272,0.8517
2023-10-08,West,23502.33,1288,58,2270.156,5617,0.0337,0.8894
2023-10-09,East,47986.57,1569,98,3337.49,11550,0.0314,0.9019
2023-10-09,North,72088.67,1789,114,6774.25,29335,0.0302,0.9023
2023-10-09,South,33000.36,1748,113,3987.57,8365,0.0353,0.9169
2023-10-09,West,50941.11,1657,102,4598.43,12111,0.0304,0.8812
2023-10-10,East,41789.61,3856,114,3478.35,13195,0.0333,0.8729
2023-10-10,North,24032.9,3333,153,3230.71,15166,0.0275,0.9005
2023-10-10,South,25154.33,1818,142,6538.25,10010,0.0353,0.9062
2023-10-10,West,35362.03,1533,89,4838.23,13442,0.034,0.8782
2023-10-11,East,53613.1,2857,228,6572.08,14123,0.0317,0.883
2023-10-11,North,74152.13,3392,94,5352.38,15964,0.0341,0.9136
2023-10-11,South,41781.51,1966,79,4726.04,12767,0.0319,0.8295
2023-10-11,West,95416.04,2571,69,3972.38,12256,0.0331,0.8815
2023-10-12,East,66258.5,2552,51,2828.52,8250,0.0328,0.8964
2023-10-12,North,61335.01,2469,55,3184.75,13102,0.0295,0.8916
2023-10-12,South,77546.46,2813,142,4012.11,13319,0.0259,0.8857
2023-10-12,West,101356.56,2928,114,2110.67,9638,0.033,0.8556
2023-10-13,East,64091.05,1696,92,7452.29,26093,0.0306,0.8662
2023-10-13,North,65308.8,2209,72,4241.25,27921,0.0247,0.8647
2023-10-13,South,53207.4,2227,210,4280.81,11818,0.0197,0.8806
2023-10-13,West,30774.96,1652,96,2459.07,15364,0.0259,0.9105
2023-10-14,East,44647.89,1255,56,2205.231,7036,0.0314,0.889
2023-10-14,North,27535.58,2401,100,2799.16,9431,0.0269,0.8838
2023-10-14,South,32970.58,1669,44,1598.905,7507,0.0316,0.8613
2023-10-14,West,28485.59,1001,50,3894.884,10643,0.0261,0.8718
2023-10-15,East,29331.51,2113,108,1378.013,8075,0.0334,0.8945
2023-10-15,North,38307.12,1431,103,3697.771,19147,0.0292,0.8682
2023-10-15,South,43417.24,1783,222,4925.543,7458,0.0252,0.8685
2023-10-15,West,40324.49,2194,88,1793.1759999999997,7394,0.0194,0.8777
2023-10-16,East,52694.77,1829,91,4414.1,19882,0.0282,0.8524
2023-10-16,North,35843.05,1909,51,3449.32,12276,0.0342,0.9232
2023-10-16,South,34503.97,1513,151,4667.45,22313,0.0199,0.8965
2023-10-16,West,90191.21,2064,57,3020.39,7780,0.0356,0.8568
2023-10-17,East,58504.94,3144,132,3527.03,12250,0.0352,0.8528
2023-10-17,North,63326.58,3149,182,2242.61,19304,0.0311,0.8753
2023-10-17,South,55899.61,2021,180,3403.9,9932,0.0218,0.8815
2023-10-17,West,66694.09,1693,89,4794.27,16051,0.0315,0.8935
2023-10-18,East,61543.08,2912,75,3300.16,10548,0.0163,0.9051
2023-10-18,North,46755.68,2070,187,3919.35,7828,0.029,0.8771
2023-10-18,South,43762.09,2180,93,2729.53,14972,0.0299,0.9151
2023-10-18,West,42800.64,2250,110,5560.26,15282,0.0224,0.8935
2023-10-19,East,48632.24,1530,175,2582.24,7947,0.0352,0.8912
2023-10-19,North,84775.99,2116,71,4406.19,20133,0.0261,0.8959
2023-10-19,South,45696.14,3540,112,4589.68,14055,0.0324,0.8477
2023-10-19,West,46825.3,1426,93,3185.39,12544,0.0327,0.9233
2023-10-20,East,101800.06,2284,91,4617.59,11423,0.0288,0.8999
2023-10-20,North,75165.62,2493,96,5707.83,12497,0.0237,0.8177
2023-10-20,South,45170.45,2377,49,10736.85,16280,0.0303,0.9314
2023-10-20,West,37023.21,1740,108,5021.77,22661,0.0273,0.9057
2023-10-21,East,74217.98,1101,57,1890.735,6709,0.034,0.8769
2023-10-21,North,40326.16,1407,106,2677.192,6948,0.0307,0.9086
2023-10-21,South,23094.87,1865,102,1725.633,6590,0.0208,0.9204
2023-10-21,West,28198.44,924,102,2779.889,8276,0.0314,0.8348
2023-10-22,East,38375.9,1767,111,3083.15,9033,0.0276,0.9235
2023-10-22,North,38714.01,1469,114,3582.348,14119,0.026,0.908
2023-10-22,South,34628.45,1215,85,2732.821,5897,0.0322,0.8476
2023-10-22,West,21724.93,1052,40,5937.127,12565,0.0298,0.8739
2023-10-23,East,34642.59,2177,152,6486.71,18337,0.0314,0.8918
2023-10-23,North,60924.69,2353,170,4044.99,7578,0.026,0.8901
2023-10-23,South,105873.06,1992,89,3579.94,18082,0.0319,0.9046
2023-10-23,West,62303.25,1988,72,7913.88,16205,0.0218,0.9001
2023-10-24,East,121541.68,1827,79,4657.79,20947,0.024,0.891
2023-10-24,North,84987.04,2682,301,4734.66,13877,0.0321,0.8784
2023-10-24,South,62535.32,2421,127,4265.92,14687,0.024,0.9086
2023-10-24,West,34947.73,2544,53,3299.57,12020,0.032,0.8357
2023-10-25,East,41308.09,2328,166,4569.81,14013,0.0231,0.8704
2023-10-25,North,55035.32,2078,115,3064.63,15510,0.0344,0.877
2023-10-25,South,65354.99,1536,236,2227.46,9230,0.021,0.8984
2023-10-25,West,43940.89,1841,123,2866.01,10581,0.0331,0.8866
2023-10-26,East,53413.3,2351,101,10309.07,24311,0.0318,0.9347
2023-10-26,North,99281.23,3306,201,3034.82,9375,0.0304,0.9135
2023-10-26,South,77991.64,2078,113,4754.54,10726,0.036,0.8608
2023-10-26,West,102890.79,1450,84,6482.02,14055,0.0291,0.8714
2023-10-27,East,37933.69,2142,185,3930.87,11239,0.0351,0.8843
2023-10-27,North,66355.7,2649,126,3522.12,12490,0.0323,0.8587
2023-10-27,South,89415.61,2646,128,4325.28,21283,0.0286,0.9033
2023-10-27,West,57506.02,1742,122,4892.02,9357,0.0301,0.895
2023-10-28,East,31233.17,1270,99,5453.454999999999,11753,0.0328,0.8752
2023-10-28,North,40069.16,1768,116,3759.091,9569,0.0296,0.8591
2023-10-28,South,45487.32,1610,71,2523.416,9320,0.0357,0.8828
2023-10-28,West,21483.17,1427,45,2948.344,4483,0.0337,0.9027
2023-10-29,East,57341.84,1191,56,3223.605,7822,0.0322,0.8918
2023-10-29,North,44083.86,1693,101,2689.323,16216,0.0309,0.9165
2023-10-29,South,22856.51,1333,50,1822.947,8008,0.029,0.8942
2023-10-29,West,30659.99,889,50,2073.036,8096,0.0304,0.9117
2023-10-30,East,34333.73,2328,124,4258.5,14646,0.0236,0.8329
2023-10-30,North,74266.48,2903,77,4152.81,15084,0.0179,0.8436
2023-10-30,South,86467.05,1428,87,3447.63,14846,0.0245,0.8592
2023-10-30,West,61312.92,1399,144,4594.14,7990,0.03,0.8863
2023-10-31,East,40215.26,2188,124,4320.69,8833,0.0281,0.8728
2023-10-31,North,63105.01,2361,170,7476.13,6995,0.0269,0.8697
2023-10-31,South,40891.71,1770,172,8585.63,22402,0.0302,0.9094
2023-10-31,West,38261.3,1710,113,4260.97,10085,0.0256,0.8943
2023-11-01,East,90668.56,1856,169,4239.71,10159,0.032,0.8728
2023-11-01,North,63639.43,2514,84,2926.32,16989,0.0236,0.8606
2023-11-01,South,72225.1,2229,33,3752.81,9620,0.0301,0.9059
2023-11-01,West,52132.52,1603,42,6270.25,14525,0.0326,0.8736
2023-11-02,East,71555.7,2604,219,4401.6,25416,0.0254,0.9145
2023-11-02,North,87861.09,2465,117,3861.32,10122,0.0359,0.9113
2023-11-02,South,54128.58,2775,43,4096.59,17106,0.0241,0.9233
2023-11-02,West,45810.63,2423,103,3715.48,9713,0.0324,0.8086
2023-11-03,East,61534.78,2861,96,3928.6,23374,0.0288,0.8606
2023-11-03,North,52688.85,2601,43,5973.89,13339,0.03,0.9213
2023-11-03,South,83515.57,2138,82,3887.85,9616,0.0262,0.8822
2023-11-03,West,50740.68,3305,133,3054.57,10065,0.0339,0.8595
2023-11-04,East,35347.12,1388,34,2979.298,10416,0.0299,0.8697
2023-11-04,North,62021.67,1528,76,1219.925,7493,0.0327,0.8986
2023-11-04,South,54051.02,1429,31,2670.164,12447,0.034,0.8764
2023-11-04,West,14865.91,1586,83,6498.099999999999,7949,0.035,0.9152
2023-11-05,East,27049.91,1424,62,3189.389,11175,0.0239,0.9018
2023-11-05,North,86476.51,2065,148,3460.436,10511,0.0307,0.8916
2023-11-05,South,30402.99,2058,46,3363.948,7075,0.0309,0.8285
2023-11-05,West,65460.76,1095,52,2134.02,4377,0.031,0.9266
2023-11-06,East,48559.13,2048,77,2471.79,12083,0.0318,0.9015
2023-11-06,North,55201.79,1907,176,3635.48,13365,0.0345,0.8903
2023-11-06,South,53868.6,1934,101,5347.21,12069,0.0242,0.915
2023-11-06,West,47703.31,2312,63,4322.51,13530,0.0343,0.9044
2023-11-07,East,75700.81,1848,111,4397.99,10132,0.0279,0.892
2023-11-07,North,83475.48,2497,212,3809.21,14274,0.0351,0.9093
2023-11-07,South,84462.29,1961,248,4591.45,9889,0.0319,0.9115
2023-11-07,West,58930.86,1448,110,9656.48,20573,0.0262,0.9107
2023-11-08,East,64795.18,3851,145,2262.48,12850,0.0298,0.9162
2023-11-08,North,52629.31,2838,86,4854.95,12441,0.0301,0.8218
2023-11-08,South,47915.53,2322,163,4373.86,14523,0.0318,0.9035
2023-11-08,West,39952.76,2666,83,3593.61,12817,0.0153,0.9306
2023-11-09,East,70849.91,2806,93,3325.97,15953,0.0265,0.92
2023-11-09,North,58504.71,1963,64,4375.41,14874,0.0241,0.9046
2023-11-09,South,52094.51,2357,53,6102.05,18968,0.0236,0.8656
2023-11-09,West,52135.55,2442,68,4390.64,9467,0.0233,0.8629
2023-11-10,East,44048.9,1641,177,7728.77,15046,0.0334,0.9294
2023-11-10,North,76876.98,2725,105,3486.79,10804,0.0237,0.9181
2023-11-10,South,45462.74,1493,146,2727.99,18225,0.0288,0.8393
2023-11-10,West,41609.97,1613,117,4906.12,20268,0.0289,0.8561
2023-11-11,East,57047.96,1354,95,2947.693,12947,0.032,0.916
2023-11-11,North,54102.06,1508,64,1950.053,11038,0.0222,0.8713
2023-11-11,South,28049.85,1991,59,3083.731,7245,0.0266,0.9254
2023-11-11,West,40968.18,1287,44,4148.207,9049,0.0323,0.898
2023-11-12,East,28168.4,1404,64,2625.616,12159,0.0337,0.929
2023-11-12,North,43763.73,2750,160,2976.456,17792,0.0257,0.8722
2023-11-12,South,35049.44,1219,63,2006.767,7747,0.0274,0.8443
2023-11-12,West,19105.02,1410,65,2380.749,9035,0.0265,0.8953
2023-11-13,East,43894.93,2871,166,3930.56,14297,0.0301,0.8331
2023-11-13,North,68422.17,3237,180,5918.44,18434,0.0298,0.9069
2023-11-13,South,53301.37,1916,98,4417.89,18896,0.0318,0.8909
2023-11-13,West,44318.88,1885,71,3712.31,9259,0.0293,0.9138
2023-11-14,East,47390.74,2104,232,2431.46,14865,0.0286,0.8853
2023-11-14,North,51637.82,3013,130,4520.08,17836,0.0323,0.8656
2023-11-14,South,53777.7,3110,157,3917.68,13559,0.0337,0.853
2023-11-14,West,80134.54,1290,140,3740.69,16374,0.0249,0.9143
2023-11-15,East,25176.49,2421,223,3221.3,21075,0.0296,0.8944
2023-11-15,North,74101.34,2918,125,2881.83,15595,0.0234,0.8872
2023-11-15,South,57802.76,3530,174,4520.46,18437,0.0236,0.9049
2023-11-15,West,62052.25,3414,79,3105.35,14201,0.0321,0.8701
2023-11-16,East,94486.3,2052,126,3922.64,10833,0.0287,0.8931
2023-11-16,North,49232.65,2258,144,5801.72,18792,0.0338,0.8793
2023-11-16,South,46144.03,4262,98,1893.99,8618,0.0322,0.9111
2023-11-16,West,40123.84,1695,61,3118.88,12118,0.0274,0.9023
2023-11-17,East,48726.59,2503,72,4307.21,9236,0.0353,0.8965
2023-11-17,North,59209.18,1792,235,3974.97,16784,0.0282,0.9029
2023-11-17,South,89668.41,1956,72,4627.34,13685,0.0327,0.9083
2023-11-17,West,55482.99,2051,144,4357.0,13836,0.0282,0.8969
2023-11-18,East,45722.38,1470,77,3262.987,8715,0.0331,0.8959
2023-11-18,North,47608.71,1369,104,2200.576,17074,0.0201,0.8776
2023-11-18,South,29322.23,2194,111,1861.622,9780,0.0333,0.9214
2023-11-18,West,22850.05,866,82,1578.689,2647,0.0273,0.8805
2023-11-19,East,37127.63,1778,70,2216.592,10799,0.0234,0.8638
2023-11-19,North,39093.5,1871,171,1950.186,6612,0.036,0.8661
2023-11-19,South,53101.01,1577,65,2591.582,5418,0.0274,0.9362
2023-11-19,West,34373.27,1306,55,3917.06,8340,0.0322,0.9247
2023-11-20,East,63918.09,2200,58,5501.85,11927,0.0269,0.8489
2023-11-20,North,84046.86,3310,90,5689.31,23896,0.0316,0.9067
2023-11-20,South,76607.34,3466,144,3534.06,20845,0.0315,0.8903
2023-11-20,West,44888.95,1964,69,3735.68,17028,0.0324,0.9132
2023-11-21,East,50620.23,2728,106,4466.35,13629,0.0219,0.8393
2023-11-21,North,68729.54,2615,92,3919.68,20636,0.0259,0.8701
2023-11-21,South,33678.64,3018,54,6243.81,13583,0.0238,0.9221
2023-11-21,West,31298.38,2155,111,3570.74,13334,0.0344,0.9075
2023-11-22,East,31226.87,2479,54,2106.99,26323,0.0311,0.8856
2023-11-22,North,64212.85,2253,139,3447.43,18768,0.0313,0.9061
2023-11-22,South,62242.93,2602,127,2833.18,13739,0.0249,0.8488
2023-11-22,West,99779.52,2733,93,3604.83,7761,0.0334,0.8758
2023-11-23,East,62375.73,3546,106,3632.42,16226,0.0324,0.8382
2023-11-23,North,111300.54,5237,84,2511.02,13077,0.0296,0.9397
2023-11-23,South,49810.18,1717,114,3903.22,13038,0.0293,0.8822
2023-11-23,West,47760.39,2249,190,7888.42,15501,0.03,0.8855
2023-11-24,East,110093.175,4062,58,8300.789999999999,79803,0.0252,0.8553
2023-11-24,North,150237.25,5696,36,7908.434999999999,53151,0.0264,0.8735
2023-11-24,South,107875.425,4624,88,8605.244999999999,21975,0.0248,0.8998
2023-11-24,West,223757.25,7280,140,7493.969999999999,31029,0.0298,0.9249
2023-11-25,East,83005.0,3342,166,5101.981499999999,51336,0.0316,0.8924
2023-11-25,North,55304.55,4824,82,7447.523999999999,22323,0.0294,0.885
2023-11-25,South,61151.3,2450,51,3119.6865000000003,20184,0.0344,0.873
2023-11-25,West,51122.975,2904,65,3667.8915,25776,0.0285,0.8849
2023-11-26,East,88187.875,3754,49,2593.29,28824,0.0359,0.8926
2023-11-26,North,89022.92499999999,4484,116,5716.7880000000005,23733,0.03,0.8456
2023-11-26,South,143583.025,2484,38,2033.451,22926,0.0264,0.882
2023-11-26,West,64618.975,1788,68,2165.1945,24174,0.03,0.8898
2023-11-27,East,247198.375,3954,84,6690.825000000001,50250,0.0224,0.8451
2023-11-27,North,161688.625,5766,233,6791.955,54447,0.0231,0.8627
2023-11-27,South,271637.25,3926,89,6280.14,38055,0.0277,0.9348
2023-11-27,West,178950.3,4028,174,7860.66,74118,0.0285,0.9059
2023-11-28,East,43583.27,2161,125,2744.8,9926,0.0348,0.8607
2023-11-28,North,54992.8,2391,125,5613.43,20372,0.0329,0.8503
2023-11-28,South,43998.67,2183,128,4751.69,10896,0.0359,0.9305
2023-11-28,West,29259.85,1841,89,7326.24,9251,0.0321,0.9231
2023-11-29,East,50220.69,1806,116,1783.82,9272,0.036,0.894
2023-11-29,North,84646.33,3583,124,4079.22,12014,0.0333,0.9122
2023-11-29,South,34378.13,1777,111,8009.39,21773,0.0268,0.9154
2023-11-29,West,40898.65,2084,104,3499.86,10250,0.0301,0.8895
2023-11-30,East,39188.71,1143,125,4472.27,19125,0.0294,0.9278
2023-11-30,North,48122.27,3087,148,7853.23,17632,0.0252,0.9279
2023-11-30,South,39575.8,2250,64,4003.67,18656,0.0324,0.8966
2023-11-30,West,50243.37,1821,116,3523.62,12841,0.0307,0.8892
2023-12-01,East,58853.46,2551,88,6520.22,12527,0.03,0.8792
2023-12-01,North,119995.05,1444,125,4839.69,14470,0.0274,0.8905
2023-12-01,South,75774.32,1919,161,4206.09,15069,0.0302,0.8989
2023-12-01,West,40368.7,1424,106,6989.41,14484,0.0275,0.9049
2023-12-02,East,32250.81,1779,177,1999.326,13329,0.0333,0.8731
2023-12-02,North,81015.61,1651,136,3328.773,13318,0.0347,0.8927
2023-12-02,South,35309.54,1098,78,3209.479,8899,0.0337,0.8771
2023-12-02,West,27696.12,1810,60,2617.881,7951,0.0301,0.9348
2023-12-03,East,57980.29,1669,72,2220.141,7528,0.0342,0.884
2023-12-03,North,30921.16,1903,112,1782.1509999999998,8914,0.0325,0.8249
2023-12-03,South,35114.2,1772,185,3218.901,7118,0.0362,0.9184
2023-12-03,West,25258.18,1045,100,3471.3209999999995,6263,0.0322,0.8924
2023-12-04,East,64305.55,1887,102,3167.44,12823,0.0284,0.9
2023-12-04,North,57829.55,4852,117,7701.36,34449,0.0294,0.8416
2023-12-04,South,75397.69,1804,149,7287.11,15729,0.0309,0.9171
2023-12-04,West,44802.53,1758,65,4738.41,11477,0.0319,0.8825
2023-12-05,East,73209.78,2225,59,5821.79,21636,0.0218,0.885
2023-12-05,North,68363.42,2131,125,5335.35,14112,0.0243,0.9259
2023-12-05,South,51418.57,1725,107,3268.21,10779,0.0317,0.9112
2023-12-05,West,50990.73,2780,85,4153.44,10373,0.0332,0.8623
2023-12-06,East,42037.54,2560,171,5046.22,14913,0.0216,0.8944
2023-12-06,North,45416.43,3765,99,2332.83,21478,0.0309,0.8523
2023-12-06,South,50735.22,2320,68,6733.94,15766,0.0304,0.9025
2023-12-06,West,62595.94,2388,134,4123.52,15591,0.0263,0.9279
2023-12-07,East,50741.31,2063,143,4392.44,17795,0.0346,0.8533
2023-12-07,North,106023.79,3431,132,2852.18,20528,0.0282,0.926
2023-12-07,South,66430.28,2744,66,5015.16,11553,0.0318,0.8837
2023-12-07,West,87622.72,1423,56,4427.89,16003,0.0305,0.9037
2023-12-08,East,74691.51,3175,160,3374.07,12586,0.0302,0.9172
2023-12-08,North,27295.15,1390,221,6196.85,14697,0.023,0.8861
2023-12-08,South,57861.41,2121,122,7010.41,17073,0.0182,0.8469
2023-12-08,West,75854.76,2535,65,4002.99,18073,0.0287,0.8465
2023-12-09,East,35896.4,1835,101,3192.672,12657,0.0259,0.8803
2023-12-09,North,40952.11,1857,91,2007.733,8314,0.0302,0.8802
2023-12-09,South,28763.91,1366,84,3237.85,11737,0.033,0.8799
2023-12-09,West,47208.61,1444,72,3690.071,10980,0.0339,0.9019
2023-12-10,East,32046.64,1052,58,2868.6420000000003,12454,0.0226,0.892
2023-12-10,North,47798.61,2074,79,1816.185,14135,0.0195,0.8951
2023-12-10,South,30941.11,2271,138,3965.71,14446,0.0182,0.8908
2023-12-10,West,34204.84,999,53,3263.6799999999994,5143,0.0281,0.9141
2023-12-11,East,47048.66,2139,71,3008.67,14796,0.0285,0.8613
2023-12-11,North,50939.8,4291,88,7482.07,17586,0.03,0.9268
2023-12-11,South,63569.94,1821,154,2703.58,12869,0.034,0.8584
2023-12-11,West,72871.54,1440,85,5328.56,14766,0.0324,0.8798
2023-12-12,East,65001.97,1318,96,4774.88,14031,0.0228,0.8991
2023-12-12,North,61016.29,2854,107,3920.54,13883,0.022,0.8323
2023-12-12,South,26213.73,2176,126,4208.47,13055,0.03,0.886
2023-12-12,West,60271.9,2914,54,5021.83,16561,0.0331,0.9063
2023-12-13,East,60607.33,3168,161,3001.7,8932,0.0354,0.8932
2023-12-13,North,99019.7,2914,168,3661.45,24845,0.0303,0.903
2023-12-13,South,38436.33,1867,93,3312.39,22205,0.0257,0.8678
2023-12-13,West,37876.39,2475,115,3820.33,27858,0.0289,0.9028
2023-12-14,East,39811.05,2304,114,7893.16,20023,0.0331,0.8568
2023-12-14,North,63321.6,3474,107,4492.41,16829,0.0246,0.888
2023-12-14,South,85264.38,1815,80,3299.49,8948,0.0316,0.8594
2023-12-14,West,63467.52,1862,110,6107.81,15799,0.0233,0.8703
2023-12-15,East,94385.628,3744,182,5487.27,26173,0.0303,0.8834
2023-12-15,North,150212.97,3720,210,3897.19,15595,0.029,0.903
2023-12-15,South,88751.772,3337,148,2974.69,11944,0.0205,0.8765
2023-12-15,West,47925.738,3040,128,7818.34,14075,0.0311,0.8866
2023-12-16,East,89583.786,2517,164,3155.46,5807,0.0347,0.8652
2023-12-16,North,75041.53199999999,2380,238,1887.34,16014,0.0306,0.8687
2023-12-16,South,54453.816,3358,76,2411.374,6321,0.0335,0.927
2023-12-16,West,51592.878,2523,134,2775.836,8902,0.0337,0.9139
2023-12-17,East,79456.158,2200,86,2896.943,10599,0.0272,0.8848
2023-12-17,North,83625.462,2865,150,1271.6339999999998,6504,0.0357,0.888
2023-12-17,South,76967.766,1428,130,2021.831,5603,0.031,0.8857
2023-12-17,West,85823.136,2421,86,2002.924,4894,0.0254,0.9206
2023-12-18,East,101482.11,2181,164,3883.73,9653,0.0223,0.9041
2023-12-18,North,112078.044,3295,218,3216.13,15487,0.0352,0.8761
2023-12-18,South,121064.598,3697,230,3577.23,12935,0.0314,0.9115
2023-12-18,West,96881.238,3508,204,5466.43,8454,0.0325,0.8663
2023-12-19,East,91125.522,3229,410,4775.64,21238,0.0212,0.8993
2023-12-19,North,181632.258,3118,120,6958.97,17843,0.025,0.8899
2023-12-19,South,109063.854,2605,272,2421.66,7864,0.0283,0.8759
2023-12-19,West,74176.398,2437,144,4575.58,9188,0.0328,0.9115
2023-12-20,East,104564.16,2584,404,3513.2,15442,0.0304,0.9131
2023-12-20,North,103289.634,4420,310,4146.47,18104,0.0327,0.8757
2023-12-20,South,98730.558,3106,114,5294.13,15933,0.0291,0.8941
2023-12-20,West,84200.076,3834,144,4343.93,9799,0.0306,0.8845
2023-12-21,East,96561.774,3543,354,4076.6,19315,0.0275,0.8442
2023-12-21,North,52046.298,4209,266,2991.33,18061,0.0332,0.9151
2023-12-21,South,124758.612,2994,162,3744.91,10111,0.0263,0.9061
2023-12-21,West,72106.07400000001,2287,126,4040.85,12925,0.0267,0.8674
2023-12-22,East,64469.952,3447,308,5335.86,26625,0.0312,0.8612
2023-12-22,North,113392.08,6573,390,6053.22,14744,0.0314,0.876
2023-12-22,South,95388.372,2647,294,2859.33,13559,0.0259,0.9013
2023-12-22,West,115536.492,2502,254,4922.32,26752,0.0282,0.8733
2023-12-23,East,85448.84400000001,2139,92,4611.956999999999,12817,0.0329,0.9135
2023-12-23,North,46457.622,2959,298,3576.839,12260,0.0286,0.8829
2023-12-23,South,59101.236,1782,110,3492.097,7362,0.0363,0.8543
2023-12-23,West,48473.298,1987,168,4168.493,6365,0.0287,0.9026
2023-12-24,East,88916.994,2358,88,2926.357,8409,0.0339,0.8356
2023-12-24,North,55254.204,1692,264,4066.986,11317,0.0339,0.848
2023-12-24,South,53517.636,1924,150,3383.0019999999995,6877,0.0352,0.8779
2023-12-24,West,36794.43,3910,178,4090.555,8905,0.0337,0.9013
2023-12-25,East,89555.16600000001,2613,230,4504.09,12572,0.0327,0.8534
2023-12-25,North,92210.508,5200,362,3886.17,13786,0.0239,0.8772
2023-12-25,South,72459.162,3529,186,7737.6,16555,0.0201,0.8902
2023-12-25,West,63304.506,1632,286,8535.3,22005,0.0252,0.9003
2023-12-26,East,119202.3,3099,160,3478.47,11621,0.0289,0.9124
2023-12-26,North,144371.196,4731,304,2272.77,12977,0.0197,0.916
2023-12-26,South,248765.4,2364,410,3847.87,18024,0.0323,0.8383
2023-12-26,West,135742.896,3063,454,4800.68,20587,0.0236,0.9131
2023-12-27,East,122679.234,3243,362,4880.06,12898,0.0288,0.9111
2023-12-27,North,91852.182,3729,328,2764.64,14397,0.0309,0.9139
2023-12-27,South,100780.362,3135,156,5900.26,13550,0.0294,0.8764
2023-12-27,West,113148.0,3969,208,2964.35,8817,0.031,0.8929
2023-12-28,East,107186.094,4533,298,5679.15,12627,0.0328,0.8954
2023-12-28,North,121529.23200000002,2449,300,2932.93,27467,0.0297,0.8524
2023-12-28,South,78947.94600000001,3861,274,3967.02,14440,0.0256,0.839
2023-12-28,West,52870.788,4233,100,5709.13,19328,0.0277,0.8861
2023-12-29,East,153537.282,3544,166,5149.87,12963,0.0306,0.8921
2023-12-29,North,66887.784,3082,168,5608.74,20190,0.0286,0.8976
2023-12-29,South,78820.23599999999,4371,538,3647.45,15138,0.0222,0.9115
2023-12-29,West,125616.33000000002,4072,138,5088.2,13008,0.0271,0.9223
2023-12-30,East,84258.63,2175,236,1691.291,7990,0.028,0.8887
2023-12-30,North,150402.258,1732,250,1079.743,16195,0.0285,0.8637
2023-12-30,South,47313.36,3693,192,5253.605,6266,0.0345,0.9215
2023-12-30,West,58720.608,2773,76,3143.3079999999995,3442,0.0338,0.8496
