employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id,joining_date_year,joining_date_month,joining_date_day,joining_date_weekday
1508,2063,1,0.23809523809523814,4,47,2017-03-24,0.441860465116279,0.6595744680851064,0.015753244388349047,0.010921925516562441,0.5051546391752577,False,1357,2017,3,24,4
1509,1869,0,0.4761904761904763,5,0,2014-12-28,0.6124031007751938,0.6914893617021276,0.08566214768879113,0.024524962856301166,0.845360824742268,False,875,2014,12,28,6
1510,217,1,0.5476190476190477,2,51,2016-03-18,0.5193798449612403,0.6702127659574468,0.1027747455963525,0.02701152639959428,0.5463917525773196,True,695,2016,3,18,4
1511,187,0,0.1428571428571429,4,74,2014-12-06,0.6201550387596899,0.7553191489361701,0.12403743628931596,0.10002109559661385,0.9072164948453608,False,317,2014,12,6,5
1512,242,1,0.40476190476190477,2,19,2014-10-03,0.627906976744186,0.6702127659574468,0.11126327310886891,0.02856311818488373,0.845360824742268,False,1237,2014,10,3,4
1513,1260,0,0.4285714285714286,5,70,2017-10-11,0.3953488372093023,0.43617021276595747,0.10395132980556113,0.03685592506588378,0.15463917525773196,False,599,2017,10,11,2
1514,569,1,0.7619047619047619,1,53,2015-08-19,0.565891472868217,0.2340425531914894,0.035159229602964526,0.005573499242742662,0.5876288659793815,False,566,2015,8,19,2
1515,407,1,0.7142857142857144,4,46,2015-12-23,0.5348837209302326,0.36170212765957444,0.05591977630719089,0.010842177768757101,0.24742268041237114,False,633,2015,12,23,2
1516,142,0,0.5714285714285714,2,73,2018-05-25,0.3488372093023256,0.3191489361702127,0.1002158885227335,0.015016868486534777,0.30927835051546393,True,472,2018,5,25,4
1517,222,1,0.7619047619047619,4,48,2014-08-31,0.6356589147286822,0.5851063829787233,0.2274843019832107,0.13642559620364497,0.6185567010309279,False,1506,2014,8,31,6
1518,779,1,0.3571428571428572,4,46,2012-09-06,0.7906976744186047,0.5638297872340424,0.06508460881187894,0.017319751178503377,0.7216494845360825,False,1090,2012,9,6,3
1519,1310,1,0.16666666666666674,5,57,2012-09-21,0.7906976744186047,0.702127659574468,0.06594084258972036,0.021124629695035452,0.4948453608247423,True,1235,2012,9,21,4
1520,2031,1,0.19047619047619047,5,57,2011-10-11,0.8604651162790697,0.4468085106382978,0.06616481034426158,0.014389860476067953,0.4639175257731959,False,1218,2011,10,11,1
1521,823,1,0.2857142857142858,2,73,2011-12-15,0.8449612403100775,0.5106382978723404,0.11797270000251095,0.024026499478736328,0.2680412371134021,False,343,2011,12,15,3
1522,822,1,0.23809523809523814,5,38,2013-12-10,0.6976744186046511,0.2978723404255319,0.032202764172774484,0.006565098827010247,0.15463917525773196,False,1361,2013,12,10,1
1523,1714,1,0.5,5,57,2020-07-06,0.18604651162790697,0.46808510638297873,0.04306677231393406,0.011595173370112122,0.17525773195876293,False,1077,2020,7,6,0
1524,1321,1,0.5714285714285714,2,20,2012-09-25,0.7906976744186047,0.4468085106382978,0.1166483868445474,0.02153386296066044,0.4639175257731959,False,813,2012,9,25,1
1525,1667,1,0.30952380952380953,4,74,2012-10-08,0.7829457364341084,0.776595744680851,0.16071441658904376,0.1210599578407698,0.8144329896907218,False,32,2012,10,8,0
1526,817,1,0.5,4,5,2014-08-13,0.6434108527131783,0.4468085106382978,0.01985344368907699,0.007836268338119798,0.20618556701030932,False,1534,2014,8,13,2
1527,1119,1,0.5,0,2,2016-10-10,0.47286821705426346,0.7234042553191489,0.05825991300709921,0.020209048838969748,0.4742268041237113,False,132,2016,10,10,0
1528,1381,1,0.3571428571428572,5,70,2015-07-09,0.5736434108527131,0.22340425531914895,0.1017870887804363,0.027535773284131582,0.5876288659793815,False,581,2015,7,9,3
1529,1864,0,0.4285714285714286,4,49,2015-02-05,0.6046511627906976,0.6595744680851064,0.19108814329148602,0.126364914400355,0.5051546391752577,False,418,2015,2,5,3
1530,200,0,0.5,3,44,2015-05-11,0.5813953488372092,0.7446808510638298,0.11941492744541937,0.09686506649108313,0.44329896907216493,False,1352,2015,5,11,0
1531,284,1,0.23809523809523814,5,59,2010-05-11,0.9689922480620154,0.6063829787234042,0.1398767637433566,0.053874051830176184,0.5979381443298969,False,785,2010,5,11,1
1532,818,1,0.19047619047619047,5,13,2012-03-31,0.8294573643410852,0.8510638297872339,0.5543123214182951,0.5567491259444408,0.6288659793814433,False,736,2012,3,31,5
1533,1295,0,0.40476190476190477,4,49,2014-10-05,0.627906976744186,0.4468085106382978,0.1591487239128739,0.09318958495479097,0.21649484536082475,False,728,2014,10,5,6
1534,398,1,0.8095238095238095,2,21,2012-09-13,0.7906976744186047,0.45744680851063824,0.2356845054341399,0.1264033765739792,0.45360824742268047,False,231,2012,9,13,3
1535,864,0,0.2857142857142858,2,36,2014-08-14,0.6434108527131783,0.46808510638297873,0.0365891842460791,0.010653063203153259,0.18556701030927836,False,646,2014,8,14,3
1536,1040,0,0.8333333333333333,3,42,2011-02-01,0.9147286821705425,0.702127659574468,0.011805435965626276,0.010910259012374485,0.5360824742268041,False,868,2011,2,1,1
1537,440,0,0.5714285714285714,5,8,2014-08-06,0.6434108527131783,0.22340425531914895,0.09972322017624005,0.011823762271803977,0.13402061855670105,False,1563,2014,8,6,2
1538,667,0,0.7619047619047619,5,38,2012-03-10,0.8294573643410852,0.38297872340425526,0.03842472673396989,0.009097209681174152,0.18556701030927836,False,1756,2012,3,10,5
1539,624,0,0.6666666666666667,4,40,2015-10-14,0.5503875968992247,0.5744680851063829,0.02563326020681707,0.011086748183035199,0.45360824742268047,False,656,2015,10,14,2
1540,1760,1,0.8809523809523809,1,78,2012-07-21,0.7984496124031009,0.7978723404255319,0.45328614622507546,0.4504756897221295,0.8969072164948454,False,57,2012,7,21,5
1541,1266,0,0.38095238095238093,5,59,2011-10-17,0.8604651162790697,0.7127659574468085,0.11886471137692448,0.05291681249796902,0.5670103092783505,False,787,2011,10,17,0
1542,1574,0,0.6428571428571428,3,61,2014-06-14,0.6511627906976745,0.7659574468085106,0.06778349723014185,0.03939096586402184,0.7010309278350516,False,618,2014,6,14,5
1543,1361,0,0.45238095238095244,5,0,2012-09-09,0.7906976744186047,0.5744680851063829,0.055851039954988774,0.016075590423664573,0.2989690721649485,False,1657,2012,9,9,6
1544,362,1,0.07142857142857151,4,47,2011-10-27,0.8604651162790697,0.46808510638297873,0.03388754203704973,0.010260131080366233,0.5463917525773196,False,1713,2011,10,27,3
1545,453,0,0.33333333333333337,5,70,2015-04-05,0.5891472868217054,0.40425531914893614,0.08264535906244136,0.03065046354377256,0.48453608247422686,False,1014,2015,4,5,6
1546,1263,0,0.40476190476190477,4,47,2013-09-10,0.7131782945736433,0.4148936170212766,0.031087045244522105,0.008785676729159708,0.3917525773195877,False,699,2013,9,10,1
1547,1869,0,0.40476190476190477,2,62,2014-04-15,0.6666666666666665,0.6595744680851064,0.1030159082806402,0.04594892628207689,0.6494845360824743,False,247,2014,4,15,1
1548,937,1,0.2142857142857143,3,17,2010-11-22,0.9302325581395348,0.9042553191489362,0.02046077381173604,0.01620173782967863,0.7628865979381444,False,1767,2010,11,22,0
1549,72,1,0.4761904761904763,4,40,2016-01-13,0.5348837209302326,0.4468085106382978,0.06292834727495927,0.013931883597054929,0.4226804123711341,False,349,2016,1,13,2
1550,109,0,0.5,0,7,2015-03-29,0.5968992248062015,0.6170212765957447,0.05092496362502599,0.016272003213349463,0.48453608247422686,False,1548,2015,3,29,6
1551,1546,0,0.40476190476190477,2,71,2010-07-30,0.9534883720930232,0.3936170212765957,0.09391571396709233,0.032804398538437404,0.13402061855670105,False,976,2010,7,30,4
1552,98,1,0.6190476190476191,3,22,2011-09-22,0.8682170542635659,0.7659574468085106,0.13465373336184558,0.10638450773478574,0.6907216494845361,False,1352,2011,9,22,3
1553,1113,1,0.5952380952380953,1,32,2011-05-01,0.8992248062015502,0.7978723404255319,0.1672721464732202,0.12636017321828774,0.7216494845360825,False,373,2011,5,1,6
1554,349,0,0.38095238095238093,2,36,2011-10-30,0.8604651162790697,0.46808510638297873,0.042962908866915714,0.011580044204863815,0.6288659793814433,False,1608,2011,10,30,6
1555,1740,1,0.5238095238095237,5,55,2011-02-18,0.9147286821705425,0.276595744680851,0.04082572871483449,0.007082899834804432,0.4226804123711341,False,448,2011,2,18,4
1556,1358,0,0.5476190476190477,1,33,2016-11-29,0.46511627906976744,0.4893617021276595,0.036610607437238624,0.01110475402054903,0.3298969072164949,False,310,2016,11,29,1
1557,2074,1,0.3571428571428572,0,28,2011-07-23,0.875968992248062,0.22340425531914895,0.05498355249677103,0.007339190024979103,0.15463917525773196,False,267,2011,7,23,5
1558,1355,0,0.40476190476190477,0,4,2010-08-01,0.9534883720930232,0.20212765957446807,0.03140047867388539,0.0045471665044543134,0.09278350515463918,False,378,2010,8,1,6
1559,746,1,0.5714285714285714,2,20,2017-01-03,0.4573643410852713,0.425531914893617,0.055445191909510194,0.012350299839811972,0.25773195876288657,False,940,2017,1,3,1
1560,2038,1,0.8571428571428572,5,59,2015-08-28,0.558139534883721,0.6702127659574468,0.10982833128562608,0.048367355310044005,0.7010309278350516,False,245,2015,8,28,4
1561,1912,0,0.6190476190476191,4,50,2012-06-17,0.8062015503875968,0.8297872340425531,0.04849557808421423,0.020804786356476163,0.44329896907216493,False,531,2012,6,17,6
1562,688,1,0.6428571428571428,1,33,2012-03-15,0.8294573643410852,0.46808510638297873,0.05582434769960681,0.013450680253083231,0.6185567010309279,False,1084,2012,3,15,3
1563,723,1,0.5476190476190477,0,28,2013-10-29,0.7054263565891472,0.24468085106382984,0.047591033709304564,0.007089931700342377,0.4226804123711341,False,497,2013,10,29,1
1564,279,0,0.3571428571428572,3,22,2013-06-18,0.7286821705426356,0.7978723404255319,0.18830854928871324,0.13773022034776836,0.4226804123711341,True,1436,2013,6,18,1
1565,1427,0,0.8333333333333333,1,52,2015-10-30,0.5503875968992247,0.2127659574468085,0.05393555080130327,0.00697582370047662,0.4742268041237113,False,122,2015,10,30,4
1566,345,0,0.4285714285714286,2,35,2014-05-09,0.6589147286821706,0.6914893617021276,0.17827917826710063,0.12288323534002533,0.88659793814433,False,408,2014,5,9,4
1567,233,1,0.5476190476190477,5,0,2013-10-18,0.7054263565891472,0.5851063829787233,0.08726389984562727,0.021585589789731238,0.5979381443298969,False,73,2013,10,18,4
1568,1172,0,0.7380952380952381,2,34,2012-11-20,0.7751937984496124,0.5212765957446809,0.4069438590530958,0.2094840688291784,0.4742268041237113,False,1501,2012,11,20,1
1569,1498,0,0.16666666666666674,4,40,2017-05-05,0.4341085271317829,0.45744680851063824,0.0616221180658085,0.014020474448491319,0.7319587628865979,False,1202,2017,5,5,4
1570,918,0,0.5238095238095237,2,14,2011-10-17,0.8604651162790697,0.8191489361702127,0.5653791343235387,0.5547593210840367,0.7216494845360825,False,736,2011,10,17,0
1571,908,0,0.33333333333333337,5,55,2017-05-26,0.42635658914728675,0.11702127659574468,0.018489189723303878,0.0017943509614744323,0.010309278350515483,False,86,2017,5,26,4
1572,1928,1,0.04761904761904767,1,69,2013-09-26,0.7131782945736433,0.6063829787234042,0.10622962547187942,0.04461569523042411,0.48453608247422686,False,1542,2013,9,26,3
1573,1434,0,0.16666666666666674,0,28,2017-10-11,0.3953488372093023,0.7234042553191489,0.050614067152510545,0.01873635245414771,0.5051546391752577,False,1095,2017,10,11,2
1574,1668,1,0.6190476190476191,5,55,2010-06-21,0.9612403100775193,0.2978723404255319,0.046603875611401196,0.008206719799868846,0.09278350515463918,False,131,2010,6,21,0
1575,1749,1,0.23809523809523814,5,57,2011-11-13,0.8527131782945736,0.22340425531914895,0.07163661428060383,0.009008459014611898,0.45360824742268047,False,271,2011,11,13,6
1576,945,1,0.7380952380952381,4,47,2012-10-04,0.7829457364341084,0.276595744680851,0.02317859183109436,0.005140613338490033,0.3917525773195877,False,886,2012,10,4,3
1577,1420,0,0.38095238095238093,4,68,2015-03-24,0.5968992248062015,0.5957446808510638,0.1037600172391639,0.04349080983118728,0.6907216494845361,False,961,2015,3,24,1
1578,364,1,0.7619047619047619,5,8,2013-04-21,0.7441860465116279,0.2127659574468085,0.08590439454267193,0.010117469444679728,0.4948453608247423,False,561,2013,4,21,6
1579,1699,1,0.16666666666666674,1,69,2018-05-29,0.3488372093023256,0.6382978723404256,0.09188946604777642,0.0419183355361185,0.30927835051546393,False,1588,2018,5,29,1
1580,216,1,0.4761904761904763,5,70,2015-07-31,0.565891472868217,0.6276595744680851,0.11766950113410646,0.04872251779141888,0.577319587628866,False,959,2015,7,31,4
1581,462,1,0.4761904761904763,5,0,2015-10-10,0.5503875968992247,0.6170212765957447,0.09514037025605879,0.023919423344408525,0.44329896907216493,False,13,2015,10,10,5
1582,634,0,0.5,4,68,2013-05-27,0.7364341085271318,0.2659574468085106,0.08326402959904419,0.02565714647961904,0.13402061855670105,False,1027,2013,5,27,0
1583,36,1,0.16666666666666674,5,59,2011-08-26,0.8682170542635659,0.553191489361702,0.1507758556125487,0.054068866468602456,0.5979381443298969,False,599,2011,8,26,4
1584,982,1,0.7142857142857144,1,33,2016-09-25,0.4806201550387597,0.7340425531914894,0.07062710060569086,0.02288227644927015,0.6082474226804124,True,1555,2016,9,25,6
1585,1237,0,0.6666666666666667,5,38,2014-03-01,0.6744186046511629,0.24468085106382984,0.022700061056094817,0.0044970910983507615,0.6391752577319588,False,1667,2014,3,1,5
1586,1995,1,0.23809523809523814,5,55,2015-01-22,0.6046511627906976,0.13829787234042554,0.02313401077742637,0.0025642869661708662,0.10309278350515466,False,1389,2015,1,22,3
1587,1066,1,0.2142857142857143,2,73,2013-10-19,0.7054263565891472,0.6276595744680851,0.05327032602237303,0.016934703268592224,0.5154639175257733,False,146,2013,10,19,5
1588,1782,1,0.30952380952380953,2,19,2012-12-13,0.7674418604651163,0.32978723404255317,0.0676562157199127,0.011462526815646325,0.5257731958762887,False,1687,2012,12,13,3
1589,1163,0,0.8095238095238095,1,65,2015-03-14,0.5968992248062015,0.43617021276595747,0.07834304886616897,0.030816138557583254,0.4329896907216495,False,293,2015,3,14,5
1590,214,1,0.11904761904761907,4,50,2014-02-15,0.682170542635659,0.5319148936170213,0.0270843344736051,0.010504062234140882,0.3711340206185567,False,900,2014,2,15,5
1591,473,1,0.8095238095238095,2,20,2014-03-13,0.6744186046511629,0.6914893617021276,0.08712323968261937,0.024797767276148287,0.5051546391752577,False,1435,2014,3,13,3
1592,648,0,0.261904761904762,4,46,2019-05-03,0.27906976744186046,0.6063829787234042,0.0229251997137966,0.011231807045609637,0.8350515463917526,True,473,2019,5,3,4
1593,727,1,0.5476190476190477,5,56,2011-08-25,0.875968992248062,0.3723404255319149,0.36517869738584596,0.16807261360058684,0.14432989690721654,False,70,2011,8,25,3
1594,107,1,0.11904761904761907,4,49,2016-01-24,0.5271317829457365,0.5638297872340424,0.1480996480221733,0.09770670621558315,0.4742268041237113,False,697,2016,1,24,6
1595,462,1,0.5714285714285714,2,36,2012-11-13,0.7751937984496124,0.3723404255319149,0.020658266144813933,0.006599618894196526,0.19587628865979384,False,1286,2012,11,13,1
1596,84,1,0.9761904761904763,4,40,2016-01-25,0.5271317829457365,0.6276595744680851,0.07328650356737332,0.020435986317694357,0.28865979381443296,False,297,2016,1,25,0
1597,980,1,0.38095238095238093,5,0,2013-04-05,0.7441860465116279,0.8510638297872339,0.05851638416604138,0.023466560549423095,0.5670103092783505,False,724,2013,4,5,4
1598,112,0,0.40476190476190477,2,39,2011-12-22,0.8449612403100775,0.3191489361702127,0.02703498307372748,0.00638690496167367,0.4742268041237113,False,1671,2011,12,22,3
1599,841,1,0.5714285714285714,2,62,2014-09-15,0.6356589147286822,0.3723404255319149,0.1550339967395985,0.04547608659635867,0.23711340206185572,False,1183,2014,9,15,0
1600,1176,0,0.2857142857142858,3,72,2012-02-09,0.8372093023255813,0.5638297872340424,0.047786921471384664,0.014498002044568178,0.3608247422680413,False,419,2012,2,9,3
1601,361,1,0.38095238095238093,5,38,2016-12-27,0.4573643410852713,0.46808510638297873,0.041772555703874795,0.011406964423554832,0.7319587628865979,False,1122,2016,12,27,1
1602,1418,0,0.40476190476190477,1,65,2012-09-29,0.7906976744186047,0.4468085106382978,0.08431892661312404,0.03262316818570944,0.38144329896907214,False,799,2012,9,29,5
1603,1548,0,0.40476190476190477,1,29,2011-10-23,0.8604651162790697,0.5,0.05681157084768576,0.01438623799988174,0.5463917525773196,False,643,2011,10,23,6
1604,834,1,0.7857142857142858,2,51,2015-06-07,0.5813953488372092,0.22340425531914895,0.1020734396533641,0.01205938303903378,0.3711340206185567,False,193,2015,6,7,6
1605,493,1,0.5714285714285714,2,71,2012-11-21,0.7751937984496124,0.6276595744680851,0.10425949417070199,0.044966702518526566,0.752577319587629,False,913,2012,11,21,2
1606,190,2,0.261904761904762,1,65,2012-11-04,0.7829457364341084,0.5,0.09380423964953047,0.036987985631554754,0.6701030927835052,False,640,2012,11,4,6
1607,1276,0,0.5,4,40,2018-03-08,0.36434108527131776,0.8191489361702127,0.03671093649138349,0.018078819754641165,0.44329896907216493,False,43,2018,3,8,3
1608,18,0,0.19047619047619047,5,0,2019-01-18,0.3023255813953488,0.7127659574468085,0.07295368518568554,0.022743556920021585,0.5051546391752577,False,1747,2019,1,18,4
1609,654,2,0.1428571428571429,4,40,2012-10-03,0.7829457364341084,0.425531914893617,0.0685611937626596,0.014154825697632979,0.27835051546391754,False,192,2012,10,3,2
1610,2049,1,0.5238095238095237,4,68,2016-05-28,0.5038759689922481,0.6808510638297871,0.1210973201365898,0.05212221169218115,0.31958762886597936,False,349,2016,5,28,5
1611,1876,0,0.8333333333333333,5,0,2016-03-17,0.5193798449612403,0.43617021276595747,0.08181909173215304,0.016291980104082265,0.27835051546391754,False,1089,2016,3,17,3
1612,505,0,0.19047619047619047,2,39,2014-12-06,0.6201550387596899,0.351063829787234,0.03361658637234384,0.007818262500605966,0.18556701030927836,False,146,2014,12,6,5
1613,1039,0,0.40476190476190477,5,57,2015-12-01,0.5426356589147285,0.6595744680851064,0.06161236053947067,0.019214199680476295,0.7938144329896907,False,105,2015,12,1,1
1614,1788,0,0.30952380952380953,4,50,2013-05-09,0.7364341085271318,0.5319148936170213,0.06690391043926522,0.0167650861483436,0.6391752577319588,False,1126,2013,5,9,3
1615,1162,0,0.4761904761904763,2,73,2017-08-15,0.4108527131782946,0.3404255319148936,0.09971985925050145,0.01565501028410335,0.12371134020618557,False,291,2017,8,15,1
1616,1455,1,0.3571428571428572,2,73,2016-06-01,0.5038759689922481,0.08510638297872342,0.06720127647525886,0.0048664771259273945,0.4742268041237113,False,126,2016,6,1,2
1617,1162,0,0.5,2,39,2011-04-08,0.8992248062015502,0.1702127659574468,0.06330409877253354,0.006789479263721062,0.3402061855670103,True,272,2011,4,8,4
